variable;localidad;year_start;year_end;mean;std;n;confidence_level;ci_lower;ci_upper
Nowcast_PM25;KENNEDY;2021;2021;26.373127266628508;13.957383395462196;19736;95%;26.178389956210278;26.567864577046738
Nowcast_PM25;KENNEDY;2021;2021;26.373127266628508;13.957383395462196;19736;90%;26.20970091569445;26.536553617562564
Nowcast_PM25;KENNEDY;2021;2021;26.373127266628508;13.957383395462196;19736;99%;26.117190001199244;26.62906453205777
Nowcast_PM25;KENNEDY;2021;2022;25.500268239932804;13.234113272220817;29204;95%;25.34847942544639;25.65205705441922
Nowcast_PM25;KENNEDY;2021;2022;25.500268239932804;13.234113272220817;29204;90%;25.372884289988228;25.62765218987738
Nowcast_PM25;KENNEDY;2021;2022;25.500268239932804;13.234113272220817;29204;99%;25.300779152457437;25.69975732740817
Nowcast_PM25;KENNEDY;2021;2023;24.66000198124055;13.071967810158478;37766;95%;24.52816037493138;24.79184358754972
Nowcast_PM25;KENNEDY;2021;2023;24.66000198124055;13.071967810158478;37766;90%;24.54935784936479;24.770646113116314
Nowcast_PM25;KENNEDY;2021;2023;24.66000198124055;13.071967810158478;37766;99%;24.486729535470428;24.833274427010675
Nowcast_PM25;KENNEDY;2022;2022;23.68079783954555;11.369411909248356;9468;95%;23.451757227335058;23.909838451756045
Nowcast_PM25;KENNEDY;2022;2022;23.68079783954555;11.369411909248356;9468;90%;23.488586664851773;23.87300901423933
Nowcast_PM25;KENNEDY;2022;2022;23.68079783954555;11.369411909248356;9468;99%;23.379765242234008;23.981830436857095
Nowcast_PM25;KENNEDY;2022;2023;22.784780648327803;11.745624762287846;18030;95%;22.613323535250647;22.95623776140496
Nowcast_PM25;KENNEDY;2022;2023;22.784780648327803;11.745624762287846;18030;90%;22.640891569679308;22.9286697269763
Nowcast_PM25;KENNEDY;2022;2023;22.784780648327803;11.745624762287846;18030;99%;22.559439076520672;23.010122220134935
Nowcast_PM25;KENNEDY;2023;2023;21.79395014535541;12.07155874408133;8562;95%;21.538218050219854;22.049682240490966
Nowcast_PM25;KENNEDY;2023;2023;21.79395014535541;12.07155874408133;8562;90%;21.57934012548392;22.0085601652269
Nowcast_PM25;KENNEDY;2023;2023;21.79395014535541;12.07155874408133;8562;99%;21.45783378049362;22.1300665102172
Nowcast_PM25;PUENTE ARANDA;2020;2020;19.60650139089367;12.296583051352405;10892;95%;19.37554659251332;19.837456189274018
Nowcast_PM25;PUENTE ARANDA;2020;2020;19.60650139089367;12.296583051352405;10892;90%;19.412683068405194;19.800319713382144
Nowcast_PM25;PUENTE ARANDA;2020;2020;19.60650139089367;12.296583051352405;10892;99%;19.30295586941887;19.91004691236847
Nowcast_PM25;PUENTE ARANDA;2020;2021;18.43422316433804;11.67321320957218;27977;95%;18.29743241538356;18.571013913292518
Nowcast_PM25;PUENTE ARANDA;2020;2021;18.43422316433804;11.67321320957218;27977;90%;18.319425914326928;18.54902041434915
Nowcast_PM25;PUENTE ARANDA;2020;2021;18.43422316433804;11.67321320957218;27977;99%;18.254445158955804;18.614001169720275
Nowcast_PM25;PUENTE ARANDA;2020;2022;17.741720933107043;11.068192066688006;45040;95%;17.639500607920905;17.84394125829318
Nowcast_PM25;PUENTE ARANDA;2020;2022;17.741720933107043;11.068192066688006;45040;90%;17.655935472863344;17.827506393350742
Nowcast_PM25;PUENTE ARANDA;2020;2022;17.741720933107043;11.068192066688006;45040;99%;17.607378570731324;17.876063295482762
Nowcast_PM25;PUENTE ARANDA;2020;2023;16.694504992737038;10.963594469341535;62223;95%;16.608359208468233;16.780650777005842
Nowcast_PM25;PUENTE ARANDA;2020;2023;16.694504992737038;10.963594469341535;62223;90%;16.62220950153943;16.766800483934645
Nowcast_PM25;PUENTE ARANDA;2020;2023;16.694504992737038;10.963594469341535;62223;99%;16.581288970498644;16.80772101497543
Nowcast_PM25;PUENTE ARANDA;2021;2021;17.68687435288682;11.194268884296338;17085;95%;17.51900666694812;17.854742038825524
Nowcast_PM25;PUENTE ARANDA;2021;2021;17.68687435288682;11.194268884296338;17085;90%;17.545997691757687;17.827751014015956
Nowcast_PM25;PUENTE ARANDA;2021;2021;17.68687435288682;11.194268884296338;17085;99%;17.4662497979232;17.907498907850442
Nowcast_PM25;PUENTE ARANDA;2021;2022;17.14692215290873;10.577873722239943;34148;95%;17.034725674162356;17.259118631655102
Nowcast_PM25;PUENTE ARANDA;2021;2022;17.14692215290873;10.577873722239943;34148;90%;17.052764682844007;17.24107962297345
Nowcast_PM25;PUENTE ARANDA;2021;2022;17.14692215290873;10.577873722239943;34148;99%;16.999467969692418;17.29437633612504
Nowcast_PM25;PUENTE ARANDA;2021;2023;16.076604216038316;10.556653794296992;51331;95%;15.985278150413595;16.167930281663036
Nowcast_PM25;PUENTE ARANDA;2021;2023;16.076604216038316;10.556653794296992;51331;90%;15.999961389751032;16.1532470423256
Nowcast_PM25;PUENTE ARANDA;2021;2023;16.076604216038316;10.556653794296992;51331;99%;15.956579787791373;16.19662864428526
Nowcast_PM25;PUENTE ARANDA;2022;2022;16.606273771227567;9.893238275858003;17063;95%;16.45782053337421;16.754727009080923
Nowcast_PM25;PUENTE ARANDA;2022;2022;16.606273771227567;9.893238275858003;17063;90%;16.481689960368765;16.73085758208637
Nowcast_PM25;PUENTE ARANDA;2022;2022;16.606273771227567;9.893238275858003;17063;99%;16.411165158883538;16.801382383571596
Nowcast_PM25;PUENTE ARANDA;2022;2023;15.27325593337591;10.128592915644607;34246;95%;15.165978683531682;15.38053318322014
Nowcast_PM25;PUENTE ARANDA;2022;2023;15.27325593337591;10.128592915644607;34246;90%;15.183226773868368;15.363285092883453
Nowcast_PM25;PUENTE ARANDA;2022;2023;15.27325593337591;10.128592915644607;34246;99%;15.132266853287618;15.414245013464203
Nowcast_PM25;PUENTE ARANDA;2023;2023;13.94954742105194;10.186105712109226;17183;95%;13.797234281763705;14.101860560340176
Nowcast_PM25;PUENTE ARANDA;2023;2023;13.94954742105194;10.186105712109226;17183;90%;13.821724317852468;14.077370524251414
Nowcast_PM25;PUENTE ARANDA;2023;2023;13.94954742105194;10.186105712109226;17183;99%;13.749365887920076;14.149728954183805
Nowcast_PM25;SAN CRISTOBAL;2020;2020;14.363787367800988;9.672849187836615;1682;95%;13.901190887329665;14.826383848272311
Nowcast_PM25;SAN CRISTOBAL;2020;2020;14.363787367800988;9.672849187836615;1682;90%;13.975629779618385;14.751944955983591
Nowcast_PM25;SAN CRISTOBAL;2020;2020;14.363787367800988;9.672849187836615;1682;99%;13.755579721401492;14.971995014200484
Nowcast_PM25;SAN CRISTOBAL;2020;2021;12.617555139995474;9.383384518020073;9653;95%;12.430344332981875;12.804765947009074
Nowcast_PM25;SAN CRISTOBAL;2020;2021;12.617555139995474;9.383384518020073;9653;90%;12.460447500973519;12.77466277901743
Nowcast_PM25;SAN CRISTOBAL;2020;2021;12.617555139995474;9.383384518020073;9653;99%;12.371500629261424;12.863609650729524
Nowcast_PM25;SAN CRISTOBAL;2020;2022;13.686346850222487;9.559256770781639;18323;95%;13.547925647554443;13.82476805289053
Nowcast_PM25;SAN CRISTOBAL;2020;2022;13.686346850222487;9.559256770781639;18323;90%;13.570181915578813;13.80251178486616
Nowcast_PM25;SAN CRISTOBAL;2020;2022;13.686346850222487;9.559256770781639;18323;99%;13.504423618830238;13.868270081614735
Nowcast_PM25;SAN CRISTOBAL;2020;2023;13.059854586949076;9.377846749805418;26402;95%;12.946731116571671;13.17297805732648
Nowcast_PM25;SAN CRISTOBAL;2020;2023;13.059854586949076;9.377846749805418;26402;90%;12.96491939911131;13.154789774786842
Nowcast_PM25;SAN CRISTOBAL;2020;2023;13.059854586949076;9.377846749805418;26402;99%;12.911181213122479;13.208527960775672
Nowcast_PM25;SAN CRISTOBAL;2021;2021;12.24907407022143;9.27988082375621;7971;95%;12.045322931631455;12.452825208811406
Nowcast_PM25;SAN CRISTOBAL;2021;2021;12.24907407022143;9.27988082375621;7971;90%;12.078086817737482;12.42006132270538
Nowcast_PM25;SAN CRISTOBAL;2021;2021;12.24907407022143;9.27988082375621;7971;99%;11.981276215618648;12.516871924824214
Nowcast_PM25;SAN CRISTOBAL;2021;2022;13.61787410516107;9.54531873415525;16641;95%;13.472836571365542;13.762911638956597
Nowcast_PM25;SAN CRISTOBAL;2021;2022;13.61787410516107;9.54531873415525;16641;90%;13.496156847180293;13.739591363141846
Nowcast_PM25;SAN CRISTOBAL;2021;2022;13.61787410516107;9.54531873415525;16641;99%;13.427254474734124;13.808493735588016
Nowcast_PM25;SAN CRISTOBAL;2021;2023;12.971132299837713;9.35103300163812;24720;95%;12.854557490658033;13.087707109017392
Nowcast_PM25;SAN CRISTOBAL;2021;2023;12.971132299837713;9.35103300163812;24720;90%;12.873300759937521;13.068963839737904
Nowcast_PM25;SAN CRISTOBAL;2021;2023;12.971132299837713;9.35103300163812;24720;99%;12.817922702176238;13.124341897499187
Nowcast_PM25;SAN CRISTOBAL;2022;2022;14.876317597491386;9.613064558890732;8670;95%;14.673940649809037;15.078694545173736
Nowcast_PM25;SAN CRISTOBAL;2022;2022;14.876317597491386;9.613064558890732;8670;90%;14.706483073228425;15.046152121754348
Nowcast_PM25;SAN CRISTOBAL;2022;2022;14.876317597491386;9.613064558890732;8670;99%;14.610327774035147;15.142307420947626
Nowcast_PM25;SAN CRISTOBAL;2022;2023;13.314766316690742;9.365449646316511;16749;95%;13.172921434753537;13.456611198627947
Nowcast_PM25;SAN CRISTOBAL;2022;2023;13.314766316690742;9.365449646316511;16749;90%;13.195728357781515;13.433804275599968
Nowcast_PM25;SAN CRISTOBAL;2022;2023;13.314766316690742;9.365449646316511;16749;99%;13.12834276861644;13.501189864765044
Nowcast_PM25;SAN CRISTOBAL;2023;2023;11.638983471717156;8.789402037804454;8079;95%;11.447296015502415;11.830670927931896
Nowcast_PM25;SAN CRISTOBAL;2023;2023;11.638983471717156;8.789402037804454;8079;90%;11.478119943208622;11.79984700022569
Nowcast_PM25;SAN CRISTOBAL;2023;2023;11.638983471717156;8.789402037804454;8079;99%;11.387041667967885;11.890925275466426
Nowcast_PM25;SANTA FE;2020;2020;13.016006614283354;9.067570492493983;1282;95%;12.51917919795283;13.512834030613877
Nowcast_PM25;SANTA FE;2020;2020;13.016006614283354;9.067570492493983;1282;90%;12.59914839388328;13.432864834683429
Nowcast_PM25;SANTA FE;2020;2020;13.016006614283354;9.067570492493983;1282;99%;12.362708290917459;13.66930493764925
Nowcast_PM25;SANTA FE;2020;2021;11.91810977140704;8.79201830344971;8613;95%;11.73240609887247;12.103813443941611
Nowcast_PM25;SANTA FE;2020;2021;11.91810977140704;8.79201830344971;8613;90%;11.76226747612402;12.073952066690062
Nowcast_PM25;SANTA FE;2020;2021;11.91810977140704;8.79201830344971;8613;99%;11.674033981238244;12.162185561575837
Nowcast_PM25;SANTA FE;2020;2022;13.5507702431251;9.252020675704047;17119;95%;13.412166104422878;13.689374381827323
Nowcast_PM25;SANTA FE;2020;2022;13.5507702431251;9.252020675704047;17119;90%;13.43445191291996;13.667088573330242
Nowcast_PM25;SANTA FE;2020;2022;13.5507702431251;9.252020675704047;17119;99%;13.368606095432828;13.732934390817373
Nowcast_PM25;SANTA FE;2020;2023;13.459505109493577;9.232824692771736;23762;95%;13.342106404069717;13.576903814917436
Nowcast_PM25;SANTA FE;2020;2023;13.459505109493577;9.232824692771736;23762;90%;13.36098218765077;13.558028031336384
Nowcast_PM25;SANTA FE;2020;2023;13.459505109493577;9.232824692771736;23762;99%;13.305212522264272;13.613797696722882
Nowcast_PM25;SANTA FE;2021;2021;11.72611635269644;8.729398813914672;7331;95%;11.526257893445303;11.925974811947578
Nowcast_PM25;SANTA FE;2021;2021;11.72611635269644;8.729398813914672;7331;90%;11.558396345196028;11.893836360196852
Nowcast_PM25;SANTA FE;2021;2021;11.72611635269644;8.729398813914672;7331;99%;11.463432783927528;11.988799921465352
Nowcast_PM25;SANTA FE;2021;2022;13.594059184981207;9.265721999333422;15837;95%;13.449739991423165;13.738378378539249
Nowcast_PM25;SANTA FE;2021;2022;13.594059184981207;9.265721999333422;15837;90%;13.472944871794668;13.715173498167745
Nowcast_PM25;SANTA FE;2021;2022;13.594059184981207;9.265721999333422;15837;99%;13.404383249058974;13.78373512090344
Nowcast_PM25;SANTA FE;2021;2023;13.48479715001224;9.241716638900018;22480;95%;13.363980727732185;13.605613572292294
Nowcast_PM25;SANTA FE;2021;2023;13.48479715001224;9.241716638900018;22480;90%;13.383406093162732;13.586188206861747
Nowcast_PM25;SANTA FE;2021;2023;13.48479715001224;9.241716638900018;22480;99%;13.326012523250558;13.643581776773921
Nowcast_PM25;SANTA FE;2022;2022;15.203968531734041;9.41179376649199;8506;95%;15.003927256846424;15.404009806621659
Nowcast_PM25;SANTA FE;2022;2022;15.203968531734041;9.41179376649199;8506;90%;15.036094207718152;15.37184285574993
Nowcast_PM25;SANTA FE;2022;2022;15.203968531734041;9.41179376649199;8506;99%;14.941048141444393;15.46688892202369
Nowcast_PM25;SANTA FE;2022;2023;14.335869097013504;9.362098561874646;15149;95%;14.186773774154867;14.48496441987214
Nowcast_PM25;SANTA FE;2022;2023;14.335869097013504;9.362098561874646;15149;90%;14.21074670356721;14.460991490459797
Nowcast_PM25;SANTA FE;2022;2023;14.335869097013504;9.362098561874646;15149;99%;14.139915593812116;14.531822600214891
Nowcast_PM25;SANTA FE;2023;2023;13.22431501124911;9.179684230721076;6643;95%;13.003528338314158;13.445101684184063
Nowcast_PM25;SANTA FE;2023;2023;13.22431501124911;9.179684230721076;6643;90%;13.039032917436021;13.4095971050622
Nowcast_PM25;SANTA FE;2023;2023;13.22431501124911;9.179684230721076;6643;99%;12.934121621504152;13.51450840099407
Nowcast_PM25;SUBA;2020;2020;14.442168312923503;10.469525688121161;14730;95%;14.273081626161224;14.611254999685782
Nowcast_PM25;SUBA;2020;2020;14.442168312923503;10.469525688121161;14730;90%;14.300269028239473;14.584067597607532
Nowcast_PM25;SUBA;2020;2020;14.442168312923503;10.469525688121161;14730;99%;14.219940201123855;14.66439642472315
Nowcast_PM25;SUBA;2020;2021;12.420053280272223;8.828073389725533;43912;95%;12.337480979068982;12.502625581475463
Nowcast_PM25;SUBA;2020;2021;12.420053280272223;8.828073389725533;43912;90%;12.350756868801781;12.489349691742664
Nowcast_PM25;SUBA;2020;2021;12.420053280272223;8.828073389725533;43912;99%;12.311533155639616;12.52857340490483
Nowcast_PM25;SUBA;2020;2022;13.027404193115439;8.583471363163836;69001;95%;12.96335834524704;13.091450040983839
Nowcast_PM25;SUBA;2020;2022;13.027404193115439;8.583471363163836;69001;90%;12.973655444456073;13.081152941774805
Nowcast_PM25;SUBA;2020;2022;13.027404193115439;8.583471363163836;69001;99%;12.943232829381614;13.111575556849264
Nowcast_PM25;SUBA;2020;2023;12.988091891294705;8.451445043227492;94518;95%;12.934211919141998;13.041971863447412
Nowcast_PM25;SUBA;2020;2023;12.988091891294705;8.451445043227492;94518;90%;12.942874529120195;13.033309253469215
Nowcast_PM25;SUBA;2020;2023;12.988091891294705;8.451445043227492;94518;99%;12.917281081654538;13.05890270093487
Nowcast_PM25;SUBA;2021;2021;11.399364005001393;7.670938657991974;29182;95%;11.311348924959573;11.487379085043214
Nowcast_PM25;SUBA;2021;2021;11.399364005001393;7.670938657991974;29182;90%;11.325500140222236;11.473227869780551
Nowcast_PM25;SUBA;2021;2021;11.399364005001393;7.670938657991974;29182;99%;11.283689814003813;11.515038195998974
Nowcast_PM25;SUBA;2021;2022;12.64341503712471;7.951967514844701;54271;95%;12.576511595022563;12.710318479226856
Nowcast_PM25;SUBA;2021;2022;12.64341503712471;7.951967514844701;54271;90%;12.587268192378321;12.699561881871098
Nowcast_PM25;SUBA;2021;2022;12.64341503712471;7.951967514844701;54271;99%;12.555487878406963;12.731342195842457
Nowcast_PM25;SUBA;2021;2023;12.719648695693964;7.994778693100522;79788;95%;12.664174331144961;12.775123060242967
Nowcast_PM25;SUBA;2021;2023;12.719648695693964;7.994778693100522;79788;90%;12.673093307085038;12.76620408430289
Nowcast_PM25;SUBA;2021;2023;12.719648695693964;7.994778693100522;79788;99%;12.646742384321438;12.79255500706649
Nowcast_PM25;SUBA;2022;2022;14.09041958969447;8.0280109412881;25089;95%;13.991077035050877;14.189762144338063
Nowcast_PM25;SUBA;2022;2022;14.09041958969447;8.0280109412881;25089;90%;14.007049633448071;14.173789545940869
Nowcast_PM25;SUBA;2022;2022;14.09041958969447;8.0280109412881;25089;99%;13.959857707504781;14.220981471884159
Nowcast_PM25;SUBA;2022;2023;13.480992169665244;8.078260927589621;50606;95%;13.410607941947891;13.551376397382597
Nowcast_PM25;SUBA;2022;2023;13.480992169665244;8.078260927589621;50606;90%;13.421924195217645;13.540060144112843
Nowcast_PM25;SUBA;2022;2023;13.480992169665244;8.078260927589621;50606;99%;13.388490338142024;13.573494001188465
Nowcast_PM25;SUBA;2023;2023;12.881786755975805;8.082844405393637;25517;95%;12.78260812609078;12.980965385860829
Nowcast_PM25;SUBA;2023;2023;12.881786755975805;8.082844405393637;25517;90%;12.798554352361855;12.965019159589755
Nowcast_PM25;SUBA;2023;2023;12.881786755975805;8.082844405393637;25517;99%;12.751440374302028;13.012133137649581
Nowcast_PM25;TUNJELITO;2020;2020;14.668553556161564;11.533885098232345;8432;95%;14.422335008724469;14.91477210359866
Nowcast_PM25;TUNJELITO;2020;2020;14.668553556161564;11.533885098232345;8432;90%;14.461927398044171;14.875179714278957
Nowcast_PM25;TUNJELITO;2020;2020;14.668553556161564;11.533885098232345;8432;99%;14.344940725285753;14.992166387037376
Nowcast_PM25;TUNJELITO;2020;2021;14.300384177065892;10.773802373976524;17096;95%;14.138873740345161;14.461894613786622
Nowcast_PM25;TUNJELITO;2020;2021;14.300384177065892;10.773802373976524;17096;90%;14.164842597524334;14.43592575660745
Nowcast_PM25;TUNJELITO;2020;2021;14.300384177065892;10.773802373976524;17096;99%;14.08811481094688;14.512653543184904
Nowcast_PM25;TUNJELITO;2020;2022;16.139377455603434;10.819415015639636;25667;95%;16.007008910107256;16.27174600109961
Nowcast_PM25;TUNJELITO;2020;2022;16.139377455603434;10.819415015639636;25667;90%;16.0282914995465;16.250463411660366
Nowcast_PM25;TUNJELITO;2020;2022;16.139377455603434;10.819415015639636;25667;99%;15.96541096491148;16.313343946295387
Nowcast_PM25;TUNJELITO;2020;2023;16.59353596670102;10.758495377944191;34039;95%;16.479241113112238;16.7078308202898
Nowcast_PM25;TUNJELITO;2020;2023;16.59353596670102;10.758495377944191;34039;90%;16.497617502155904;16.689454431246133
Nowcast_PM25;TUNJELITO;2020;2023;16.59353596670102;10.758495377944191;34039;99%;16.44332398523859;16.74374794816345
Nowcast_PM25;TUNJELITO;2021;2021;13.942073442470473;9.96625686036883;8664;95%;13.73218833332838;14.151958551612566
Nowcast_PM25;TUNJELITO;2021;2021;13.942073442470473;9.96625686036883;8664;90%;13.765938080907164;14.118208804033783
Nowcast_PM25;TUNJELITO;2021;2021;13.942073442470473;9.96625686036883;8664;99%;13.666215411790912;14.217931473150035
Nowcast_PM25;TUNJELITO;2021;2022;16.85895895372317;10.376764972065464;17235;95%;16.70402916468045;17.013888742765893
Nowcast_PM25;TUNJELITO;2021;2022;16.85895895372317;10.376764972065464;17235;90%;16.72893991863718;16.98897798880916
Nowcast_PM25;TUNJELITO;2021;2022;16.85895895372317;10.376764972065464;17235;99%;16.655338445083895;17.062579462362446
Nowcast_PM25;TUNJELITO;2021;2023;17.227403724957302;10.413278840362889;25607;95%;17.099854810390447;17.354952639524157
Nowcast_PM25;TUNJELITO;2021;2023;17.227403724957302;10.413278840362889;25607;90%;17.120362488701364;17.33444496121324
Nowcast_PM25;TUNJELITO;2021;2023;17.227403724957302;10.413278840362889;25607;99%;17.05977146466119;17.395035985253415
Nowcast_PM25;TUNJELITO;2022;2022;19.80749425526248;9.941579152765955;8571;95%;19.59699572935181;20.01799278117315
Nowcast_PM25;TUNJELITO;2022;2022;19.80749425526248;9.941579152765955;8571;90%;19.630844177849568;19.984144332675392
Nowcast_PM25;TUNJELITO;2022;2022;19.80749425526248;9.941579152765955;8571;99%;19.530829751194727;20.084158759330233
Nowcast_PM25;TUNJELITO;2022;2023;18.9073955544719;10.235178390877751;16943;95%;18.753268322133167;19.061522786810634
