variable;localidad;year_start;year_end;mean;std;n;ci_90_lower;ci_90_upper;ci_95_lower;ci_95_upper;ci_99_lower;ci_99_upper
NO2;BARRIOS UNIDOS;2020;2023;28,70155707867124;14,946672565507539;57467;28,598999085144342;28,804115072198137;28,57935108800268;28,823763069339797;28,54094923085765;28,86216492648483
NO2;BARRIOS UNIDOS;2021;2021;26,415813356189098;15,059440729625788;11084;26,180512154929875;26,65111455744832;26,13542749666038;26,696199215717815;26,047300651645713;26,784326060732482
NO2;BARRIOS UNIDOS;2021;2022;26,09255328229665;14,212929088002008;18810;25,922087255504398;26,2630193090889;25,889427416089703;26,295679148503595;25,82559073050913;26,359515834084167
NO2;BARRIOS UNIDOS;2021;2023;25,03808043957649;13,985258585830563;27390;24,899079917633884;25,177080961519096;24,87244938450711;25,20371149464587;24,820398784424636;25,255762094728343
NO2;BARRIOS UNIDOS;2022;2022;25,62879264820088;12,88866336157991;7726;25,38757456095147;25,870010735450286;25,341353001296543;25,916232295105214;25,250998760581442;26,006586535820315
NO2;BARRIOS UNIDOS;2022;2023;24,101566785232432;13,12344824822865;16306;23,93251250290937;24,270621067555496;23,900122674587813;24,30301089587705;23,836813007130647;24,366320563334217
NO2;BARRIOS UNIDOS;2023;2023;22,726351515151517;13,181514496501325;8580;22,492254528478213;22,96044850182482;22,447398515961495;23,00530451434154;22,359715282210633;23,0929877480924
NO2;BOSA;2020;2020;20,696333927958836;12,562980523399103;1749;20,201960337159846;21,190707518757826;20,107155698286473;21,2855121576312;19,921712838499023;21,47095501741865
NO2;BOSA;2020;2021;20,125645310106623;13,95443818545847;6659;19,84432859537322;20,406962024840027;19,790421469392914;20,460869150820333;19,685040282740044;20,566250337473203
NO2;BOSA;2020;2022;20,125645310106623;13,95443818545847;6659;19,84432859537322;20,406962024840027;19,790421469392914;20,460869150820333;19,685040282740044;20,566250337473203
NO2;BOSA;2020;2023;20,125645310106623;13,95443818545847;6659;19,84432859537322;20,406962024840027;19,790421469392914;20,460869150820333;19,685040282740044;20,566250337473203
NO2;BOSA;2021;2021;19,922359283095727;14,413440206358295;4910;19,583954785988748;20,260763780202705;19,519102122089578;20,325616444101875;19,392314119338213;20,45240444685324
NO2;BOSA;2021;2022;19,922359283095727;14,413440206358295;4910;19,583954785988748;20,260763780202705;19,519102122089578;20,325616444101875;19,392314119338213;20,45240444685324
NO2;BOSA;2021;2023;19,922359283095727;14,413440206358295;4910;19,583954785988748;20,260763780202705;19,519102122089578;20,325616444101875;19,392314119338213;20,45240444685324
NO2;CHAPINERO;2020;2020;13,513788773006135;10,982310793545214;1304;13,01318851428783;14,014389031724441;12,917156660028951;14,11042088598332;12,729260481433492;14,298317064578779
NO2;CHAPINERO;2020;2021;11,24210263262864;9,105411377555754;10028;11,092527363862608;11,391677901394672;11,063867658624238;11,420337606633042;11,007845853751752;11,476359411505529
NO2;CHAPINERO;2020;2022;11,818339849333592;9,699953536400114;15531;11,690306499636625;11,946373199030559;11,665775913492176;11,970903785175008;11,61782783319642;12,018851865470763
NO2;CHAPINERO;2020;2023;11,818339849333592;9,699953536400114;15531;11,690306499636625;11,946373199030559;11,665775913492176;11,970903785175008;11,61782783319642;12,018851865470763
NO2;CHAPINERO;2021;2021;10,902547528656578;8,740676172006784;8724;10,748604302521862;11,056490754791295;10,719106888200734;11,085988169112422;10,661446356868153;11,143648700445004
NO2;CHAPINERO;2021;2022;11,662940580586211;9,559228069945567;14227;11,531108320881357;11,794772840291065;11,505849618150913;11,820031543021509;11,456477924260668;11,869403236911754
NO2;CHAPINERO;2021;2023;11,662940580586211;9,559228069945567;14227;11,531108320881357;11,794772840291065;11,505849618150913;11,820031543021509;11,456477924260668;11,869403236911754
NO2;CHAPINERO;2022;2022;12,868404688351806;10,619509169001413;5503;12,63289700839969;13,103912368303922;12,587765492121823;13,149043884581788;12,499535437608754;13,237273939094857
NO2;CHAPINERO;2022;2023;12,868404688351806;10,619509169001413;5503;12,63289700839969;13,103912368303922;12,587765492121823;13,149043884581788;12,499535437608754;13,237273939094857
NO2;CIUDAD BOLIVAR;2020;2020;29,269077623762378;14,21653346089158;1818;28,720364296800536;29,81779095072422;28,615143117632595;29,92301212989216;28,409331391145106;30,12882385637965
NO2;CIUDAD BOLIVAR;2020;2021;31,156533830548927;18,362448627942936;10056;30,855312839913978;31,457754821183876;30,797596743934754;31,5154709171631;30,684777768713044;31,62828989238481
NO2;CIUDAD BOLIVAR;2020;2022;30,576206859050288;18,03366184336872;18574;30,358546109553462;30,793867608547114;30,316844113313863;30,835569604786713;30,23533361427712;30,917080103823455
NO2;CIUDAD BOLIVAR;2020;2023;28,83707887867102;18,195872665402412;26968;28,654819160071312;29,019338597270725;28,619900741748864;29,054257015593173;28,551651033310574;29,122506724031464
NO2;CIUDAD BOLIVAR;2021;2021;31,573066409322646;19,132581594856642;8238;31,226298593125286;31,919834225520006;31,15985282335439;31,9862799952909;31,029965653267794;32,1161671653775
NO2;CIUDAD BOLIVAR;2021;2022;30,718028352828835;18,39502144339984;16756;30,484270401594333;30,951786304063337;30,439483852707557;30,996572852950113;30,35194356784926;31,08411313780841
NO2;CIUDAD BOLIVAR;2021;2023;28,805851295427434;18,450127505041763;25150;28,614481394583418;28,99722119627145;28,577817418888657;29,03388517196621;28,506155659248886;29,105546931605982
NO2;CIUDAD BOLIVAR;2022;2022;29,891096736323078;17,614102195335946;8518;29,577142613131546;30,20505085951461;29,516984849514877;30,26520862313128;29,399390052470604;30,382803420175552
NO2;CIUDAD BOLIVAR;2022;2023;27,45791384815515;17,95514395758517;16912;27,230800607288288;27,685027089022014;27,18728718530964;27,728540511000663;27,10223543577997;27,81359226053033
NO2;CIUDAD BOLIVAR;2023;2023;24,988786871574934;17,961891791057415;8394;24,666277166254797;25,31129657689507;24,60447985055515;25,373093892594717;24,483679799228916;25,493893943920952
NO2;ENGATIVÁ;2020;2020;29,30734682421095;18,28264910873202;10012;29,006776464871624;29,607917183550274;28,949184990034215;29,665508658387683;28,83660954382356;29,77808410459834
NO2;ENGATIVÁ;2020;2021;31,75863873165816;17,127459596735335;29768;31,595348992238513;31,921928471077806;31,56406514991491;31,95321231340141;31,502919699848757;32,014357763467565
NO2;ENGATIVÁ;2020;2022;31,863861709542444;16,903131294536564;44213;31,73163215663552;31,99609126244937;31,70629946702277;32,02142395206212;31,656786551226844;32,070936867858045
NO2;ENGATIVÁ;2020;2023;31,17386015138316;17,30037154907291;52344;31,04947832779213;31,29824197497419;31,025649263061542;31,322071039704777;30,979075427822067;31,368644874944252
NO2;ENGATIVÁ;2021;2021;33,0009111844503;16,372139545544837;19756;32,80930763422806;33,19251473467254;32,7725981903708;33,229224178529805;32,70084644006479;33,30097592883582
NO2;ENGATIVÁ;2021;2022;32,6122558217596;16,40250995369048;34201;32,46636434226129;32,7581473012579;32,43841395816036;32,78609768535883;32,38378422015721;32,84072742336198
NO2;ENGATIVÁ;2021;2023;31,61531180572616;17,030121445208156;42332;31,47916103240328;31,751462579049043;31,453077064573474;31,77754654687885;31,402095696634866;31,828527914817457
NO2;ENGATIVÁ;2022;2022;32,08070335756317;16,429642820976376;14445;31,855837012660952;32,3055697024654;31,812753312748256;32,34865340237809;31,72854027853118;32,43286643659516
NO2;ENGATIVÁ;2022;2023;30,40278959957477;17,49628852421172;22576;30,21124605827378;30,59433314087576;30,17454852145024;30,6310306776993;30,10282069692673;30,70275850222281
NO2;ENGATIVÁ;2023;2023;27,421918337227897;18,882786587360073;8131;27,077432913481406;27,766403760974388;27,01142429708079;27,832412377375004;26,88239137109069;27,961445303365103
NO2;FONTIBÓN;2020;2021;39,31951788599123;13,258462489695722;4333;38,98814348229559;39,65089228968687;38,92463503877206;39,714400733210404;38,80047016177;39,83856561021246
NO2;FONTIBÓN;2020;2022;40,77339802947773;13,977351805693683;12484;40,567615972465745;40,97918008648972;40,528188005947186;41,01860805300828;40,45111940110023;41,095676657855236
NO2;FONTIBÓN;2020;2023;36,176748023504565;16,81713399303061;36929;36,03279978244672;36,32069626456241;36,005221795773345;36,348274251235786;35,95132008552083;36,402175961488304
NO2;FONTIBÓN;2021;2021;39,31951788599123;13,258462489695722;4333;38,98814348229559;39,65089228968687;38,92463503877206;39,714400733210404;38,80047016177;39,83856561021246
NO2;FONTIBÓN;2021;2022;40,77339802947773;13,977351805693683;12484;40,567615972465745;40,97918008648972;40,528188005947186;41,01860805300828;40,45111940110023;41,095676657855236
NO2;FONTIBÓN;2021;2023;36,176748023504565;16,81713399303061;36929;36,03279978244672;36,32069626456241;36,005221795773345;36,348274251235786;35,95132008552083;36,402175961488304
NO2;FONTIBÓN;2022;2022;41,54626794258373;14,285528325588945;8151;41,285971948369095;41,80656393679837;41,23609532634884;41,856440558818626;41,13859708999582;41,953938795171645
NO2;FONTIBÓN;2022;2023;35,75897830285924;17,191908748050075;32596;35,60234592435561;35,91561068136287;35,57233768610405;35,94561891961443;35,51368569824323;36,00427090747525
NO2;FONTIBÓN;2023;2023;33,82925042994478;17,640410587618053;24445;33,643659227904784;34,01484163198477;33,60810230346337;34,05039855642619;33,538604221810964;34,11989663807859
NO2;KENNEDY;2020;2020;39,58313970466023;17,385641868248257;15643;39,35448313444535;39,811796274875114;39,310673649351116;39,85560575996935;39,225042621074024;39,94123678824644
NO2;KENNEDY;2020;2021;39,28677911207735;17,899686814834546;34958;39,12930436866611;39,44425385548858;39,099134857349284;39,47442336680541;39,040167832362336;39,53339039179236
NO2;KENNEDY;2020;2022;39,08580389108575;17,592875278405973;44255;38,94824394420323;39,22336383796828;38,92189005258988;39,249717729581626;38,87038119206226;39,301226590109245
NO2;KENNEDY;2020;2023;38,73529192525417;17,589993701472658;52819;38,60939779823544;38,86118605227289;38,58527901379491;38,88530483671342;38,53813893390594;38,93244491660239
NO2;KENNEDY;2021;2021;39,04676002070929;18,302360771114152;19315;38,83013538591058;39,263384655508005;38,78863205209875;39,30488798931984;38,707510098643525;39,38600994277506
NO2;KENNEDY;2021;2022;38,81389615545925;17,69954446933105;28612;38,64177696298875;38,986015347929744;38,608801452053434;39,01899085886506;38,54434944601615;39,083442864902345
NO2;KENNEDY;2021;2023;38,37853265009684;17,663346098476246;37176;38,227844282469604;38,52922101772407;38,198975013605995;38,55809028658768;38,14254948185282;38,614515818340855
NO2;KENNEDY;2022;2022;38,33010939012585;16,36673979938896;9297;38,05087988875998;38,60933889149172;37,99737675198;38,6628420282717;37,89279172292394;38,76742705732776
NO2;KENNEDY;2022;2023;37,655907284026654;16,916042417742432;17861;37,44770012216486;37,86411444588845;37,40780920353707;37,90400536451624;37,329838386031646;37,98197618202166
NO2;KENNEDY;2023;2023;36,923999649696405;17,464362201076476;8564;36,6135518086961;37,23444749069671;36,554065961410885;37,293933337981926;36,43778471405924;37,41021458533357
NO2;PUENTE ARANDA;2020;2020;33,004925156115725;18,513186094766017;10473;32,707339980697874;33,302510331533576;32,65032093178988;33,35952938044157;32,538865125435535;33,470985186795915
NO2;PUENTE ARANDA;2020;2021;33,31752826958645;17,94327058955375;27034;33,13801829249522;33,497038246677675;33,103626691768035;33,53142984740486;33,03640668211627;33,59864985705662
NO2;PUENTE ARANDA;2020;2022;34,96998183126527;18,030573731369767;43358;34,82754855572799;35,11241510680256;34,8002610037162;35,13970265881434;34,74692726171773;35,193036400812815
NO2;PUENTE ARANDA;2020;2023;35,32512505387474;18,22343003921151;58933;35,201648376990185;35,4486017307593;35,17799280948116;35,472257298268325;35,131758216105936;35,51849189164355
NO2;PUENTE ARANDA;2021;2021;33,515215148843666;17,57102052660529;16561;33,29061747191252;33,73981282577481;33,24758592037883;33,7828443773085;33,16347588776258;33,86695440992475
NO2;PUENTE ARANDA;2021;2022;35,59580024570473;17,829010808435168;32885;35,434078724877715;35,757521766531745;35,403095503767936;35,788504987641524;35,34253790660597;35,84906258480349
NO2;PUENTE ARANDA;2021;2023;35,82655826743705;18,121397659267274;48460;35,691153004439755;35,961963530434346;35,66521199947086;35,98790453540324;35,614510271714465;36,038606263159636
NO2;PUENTE ARANDA;2022;2022;37,70659231805929;17,84126958340816;16324;37,47689053435098;37,93629410176761;37,43288099878393;37,98030363733466;37,34685927730536;38,06632535881322
NO2;PUENTE ARANDA;2022;2023;37,02653799680241;18,28606375374508;31899;36,85812656618575;37,19494942741907;36,825861613263896;37,227214380340925;36,76279874911995;37,29027724448487
NO2;PUENTE ARANDA;2023;2023;36,31377993964687;18,71498972043658;15575;36,06710294087606;36,56045693841768;36,01984080614279;36,60771907315095;35,92746111228863;36,70009876700511
NO2;SAN CRISTOBAL;2020;2020;28,918457124668432;17,1396272052192;1885;28,268796489839854;29,56811775949701;28,144221978932823;29,69269227040404;27,90056216344508;29,936352085891784
NO2;SAN CRISTOBAL;2020;2021;25,21829575;16,35550965826231;10400;24,954472321753276;25,482119178246723;24,903922159939405;25,532669340060593;24,805111068076286;25,631480431923713
NO2;SAN CRISTOBAL;2020;2022;25,080178482339377;16,35081060184031;19082;24,885474118828885;25,27488284584987;24,848170470398507;25,312186494280247;24,77525710884279;25,385099855835964
NO2;SAN CRISTOBAL;2020;2023;23,744907119893078;16,24695263468412;27683;23,58428434337805;23,905529896408105;23,55351131323919;23,936302926546965;23,49336404592744;23,996450193858717
NO2;SAN CRISTOBAL;2021;2021;24,399176056371108;16,063002671556717;8515;24,11281832094504;24,685533791797177;24,057948386314592;24,740403726427623;23,950690090413758;24,847662022328457
NO2;SAN CRISTOBAL;2021;2022;24,6594565400942;16,207351729320077;17197;24,45615701440733;24,86275606578107;24,417206213029754;24,901706867158648;24,341072712571975;24,977840367616427
NO2;SAN CRISTOBAL;2021;2023;23,366887825412824;16,11516148794013;25798;23,201849618879034;23,531926031946615;23,17023050797973;23,563545142845918;23,108429303209746;23,625346347615903
NO2;SAN CRISTOBAL;2022;2022;24,914730476848653;16,344585339253587;8682;24,62616948573782;25,203291467959488;24,570877598821344;25,258583354875963;24,462794833086615;25,36666612061069
NO2;SAN CRISTOBAL;2022;2023;22,858299369322456;16,1169660008521;17283;22,656637280102117;23,059961458542794;22,618000220124056;23,098598518520856;22,5424799921718;23,174118746473113
NO2;SAN CRISTOBAL;2023;2023;20,78250180211603;15,612484105505983;8601;20,505570800384728;21,059432803847333;20,452507262870164;21,112496341361897;20,348780239505867;21,216223364726194
NO2;SANTA FE;2020;2021;26,613886398258977;20,190057458179606;3676;26,066005006532688;27,161767789985266;25,960994991398188;27,266777805119766;25,755678516008885;27,47209428050907
NO2;SANTA FE;2020;2022;27,553618445322794;19,98709966993806;12144;27,255266214711156;27,85197067593443;27,198101520482876;27,909135370162712;27,086363131833558;28,02087375881203
NO2;SANTA FE;2020;2023;28,212007522167006;20,25369254630454;20526;27,979466857390328;28,444548186943685;27,934914395633278;28,489100648700735;27,847833033381114;28,5761820109529
NO2;SANTA FE;2021;2021;26,613886398258977;20,190057458179606;3676;26,066005006532688;27,161767789985266;25,960994991398188;27,266777805119766;25,755678516008885;27,47209428050907
NO2;SANTA FE;2021;2022;27,553618445322794;19,98709966993806;12144;27,255266214711156;27,85197067593443;27,198101520482876;27,909135370162712;27,086363131833558;28,02087375881203
NO2;SANTA FE;2021;2023;28,212007522167006;20,25369254630454;20526;27,979466857390328;28,444548186943685;27,934914395633278;28,489100648700735;27,847833033381114;28,5761820109529
NO2;SANTA FE;2022;2022;27,961560699102506;19,88572941435212;8468;27,60607193616571;28,317049462039304;27,537955502644927;28,385165895560085;27,40480317643678;28,518318221768233
NO2;SANTA FE;2022;2023;28,56065400593472;20,25139454476131;16850;28,304024777693446;28,817283234175992;28,25485626532533;28,866451746544108;28,15875099211219;28,96255701975725
NO2;SANTA FE;2023;2023;29,16589405869721;20,597724798345663;8382;28,79579269366405;29,535995423730366;28,724876137012707;29,60691198038171;28,586249957399293;29,745538159995125
NO2;SUBA;2020;2020;20,11111799816943;12,12818875910665;9833;19,90992118077851;20,31231481556035;19,87137027810796;20,3508657182309;19,796013700832848;20,42622229550601
NO2;SUBA;2020;2021;22,678642092382415;14,808581287433;40354;22,55738493418513;22,7998992505797;22,534154259797155;22,823129924967674;22,488749605912965;22,868534578851865
NO2;SUBA;2020;2022;23,69041024440822;14,777751762929928;64425;23,59464351514014;23,786176973676298;23,57629664512272;23,80452384369372;23,540437927739966;23,840382561076474
NO2;SUBA;2020;2023;24,639930732305906;14,868537031046891;89479;24,558171005607417;24,721690459004396;24,542507699840847;24,737353764770965;24,511894165072995;24,767967299538817
NO2;SUBA;2021;2021;23,505825488024637;15,483948935688996;30521;23,360037148254225;23,65161382779505;23,332106350073108;23,679544625976167;23,277514616374944;23,73413635967433
NO2;SUBA;2021;2022;24,33510508352872;15,116284966142038;54592;24,228687058553763;24,441523108503677;24,208299525965813;24,461910641091627;24,168452200028213;24,501757967029228
NO2;SUBA;2021;2023;25,199052541496123;15,078596741675193;79646;25,111168251137677;25,286936831854568;25,094331577111806;25,30377350588044;25,061424658457664;25,33668042453458
NO2;SUBA;2022;2022;25,386596194591;14,569435768302398;24071;25,23212779797844;25,54106459120356;25,20253357576605;25,57065881341595;25,14468989032946;25,62850249885254
NO2;SUBA;2022;2023;26,251042015267174;14,723581876506456;49125;26,14177284609973;26,360311184434618;26,12083901680158;26,38124501373277;26,079923836810522;26,422160193723826
NO2;SUBA;2023;2023;27,081571086453263;14,823055310171771;25054;26,927527894688282;27,235614278218243;26,898015221410326;27,2651269514962;26,84033106353442;27,322811109372104
NO2;TUNJELITO;2020;2020;27,892269645353352;17,347605237641115;7726;27,567600124830737;28,216939165875967;27,505387826482405;28,2791514642243;27,383774773561434;28,40076451714527
