;Estacion;Anio;Mes;Hora;Localidad;mean_CO_granular;mean_NO2_granular;mean_O3_granular;mean_PM10_granular;mean_PM25_granular;mean_SO2_granular;mean_CO_local;mean_NO2_local;mean_O3_local;mean_PM10_local;mean_PM25_local;mean_SO2_local
12818;MÓVIL FONTIBÓN;2023;6;6;FONTIBÓN;1447.4807;36.755;2.1512;46.9464;16.1464;5.181;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12819;MÓVIL FONTIBÓN;2023;6;7;FONTIBÓN;1279.1297;36.7716;7.0429;54.0357;22.05;5.499;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12820;MÓVIL FONTIBÓN;2023;6;8;FONTIBÓN;856.3852;30.8009;15.7666;53.3462;20.4423;4.5982;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12821;MÓVIL FONTIBÓN;2023;6;9;FONTIBÓN;677.7808;27.2132;21.9352;54.48;16.976;3.247;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12822;MÓVIL FONTIBÓN;2023;6;10;FONTIBÓN;602.317;23.505;24.9516;57.972;15.46;2.5731;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12823;MÓVIL FONTIBÓN;2023;6;11;FONTIBÓN;506.3981;18.6762;26.6908;50.9815;11.2222;2.1654;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12824;MÓVIL FONTIBÓN;2023;6;12;FONTIBÓN;563.2908;20.0;25.4825;63.724;13.5917;2.0426;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12825;MÓVIL FONTIBÓN;2023;6;13;FONTIBÓN;532.8188;17.7663;26.5324;59.936;10.3385;2.0561;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12826;MÓVIL FONTIBÓN;2023;6;14;FONTIBÓN;554.1316;18.3338;26.4635;62.9609;15.4625;2.053;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12827;MÓVIL FONTIBÓN;2023;6;15;FONTIBÓN;576.5389;20.6038;23.6676;72.5577;13.0692;2.0658;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12828;MÓVIL FONTIBÓN;2023;6;16;FONTIBÓN;646.0507;26.1376;17.7281;66.8259;14.7704;2.0669;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12829;MÓVIL FONTIBÓN;2023;6;17;FONTIBÓN;875.0307;30.6438;13.2646;73.2143;20.0926;2.6381;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12830;MÓVIL FONTIBÓN;2023;6;18;FONTIBÓN;907.7421;32.0205;7.8621;63.8214;19.1333;2.0949;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12831;MÓVIL FONTIBÓN;2023;6;19;FONTIBÓN;883.2086;33.0279;5.6689;56.6679;15.4481;2.1434;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12832;MÓVIL FONTIBÓN;2023;6;20;FONTIBÓN;920.0089;33.827;3.903;51.2429;19.0607;2.095;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12833;MÓVIL FONTIBÓN;2023;6;21;FONTIBÓN;879.1196;32.457;3.5243;42.5429;15.4607;2.25;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12834;MÓVIL FONTIBÓN;2023;6;22;FONTIBÓN;875.0307;32.3899;2.8122;42.8643;15.0179;2.7447;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12835;MÓVIL FONTIBÓN;2023;6;23;FONTIBÓN;610.6133;29.6128;2.8072;37.4852;15.3519;3.0841;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12836;MÓVIL FONTIBÓN;2023;7;0;FONTIBÓN;523.651;34.3713;3.0073;39.3533;16.3918;1.7342;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12837;MÓVIL FONTIBÓN;2023;7;1;FONTIBÓN;418.5454;30.4256;4.6606;33.9067;15.622;2.0261;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12838;MÓVIL FONTIBÓN;2023;7;2;FONTIBÓN;365.9926;29.2048;4.6573;30.31;12.8136;2.026;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12839;MÓVIL FONTIBÓN;2023;7;3;FONTIBÓN;349.1007;29.7811;4.265;25.61;14.618;1.893;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12840;MÓVIL FONTIBÓN;2023;7;4;FONTIBÓN;524.7458;34.5084;2.3969;27.7138;13.2817;2.0468;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12841;MÓVIL FONTIBÓN;2023;7;5;FONTIBÓN;962.8421;39.1278;1.4891;36.25;15.3807;2.8719;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12842;MÓVIL FONTIBÓN;2023;7;6;FONTIBÓN;1554.061;43.468;2.216;48.6267;19.3279;3.872;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12843;MÓVIL FONTIBÓN;2023;7;7;FONTIBÓN;1403.9102;43.4157;6.4328;59.9967;23.5803;5.2801;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12844;MÓVIL FONTIBÓN;2023;7;8;FONTIBÓN;970.3497;39.997;13.6085;60.4733;22.923;4.9409;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12845;MÓVIL FONTIBÓN;2023;7;9;FONTIBÓN;737.1549;33.4052;21.5957;52.22;19.7803;3.9324;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12846;MÓVIL FONTIBÓN;2023;7;10;FONTIBÓN;622.4093;27.7889;26.3835;44.2862;15.1102;3.109;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12847;MÓVIL FONTIBÓN;2023;7;11;FONTIBÓN;566.3166;25.1591;28.7642;44.0724;12.2186;2.6841;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12848;MÓVIL FONTIBÓN;2023;7;12;FONTIBÓN;564.5541;23.1451;30.5835;49.7414;14.4586;2.6379;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12849;MÓVIL FONTIBÓN;2023;7;13;FONTIBÓN;591.8551;22.756;30.5541;55.8367;15.8902;2.3612;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12850;MÓVIL FONTIBÓN;2023;7;14;FONTIBÓN;655.033;24.1955;27.1142;53.2467;17.1153;2.0734;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12851;MÓVIL FONTIBÓN;2023;7;15;FONTIBÓN;613.7415;25.0894;25.4771;56.825;15.7475;2.082;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12852;MÓVIL FONTIBÓN;2023;7;16;FONTIBÓN;696.3244;28.283;22.5887;53.5733;15.5459;2.1163;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12853;MÓVIL FONTIBÓN;2023;7;17;FONTIBÓN;797.6137;32.6218;16.4579;51.1345;16.075;1.9028;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12854;MÓVIL FONTIBÓN;2023;7;18;FONTIBÓN;921.5507;38.1445;8.9609;46.9033;16.6148;1.8243;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12855;MÓVIL FONTIBÓN;2023;7;19;FONTIBÓN;949.7039;40.0742;6.1209;45.2767;16.6508;1.7385;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12856;MÓVIL FONTIBÓN;2023;7;20;FONTIBÓN;1000.3798;40.4657;4.3839;40.1733;14.5721;1.7471;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12857;MÓVIL FONTIBÓN;2023;7;21;FONTIBÓN;955.3346;39.1894;3.3064;41.3033;16.1475;1.5969;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12858;MÓVIL FONTIBÓN;2023;7;22;FONTIBÓN;1007.8874;38.7856;3.1681;37.6133;15.9148;1.6699;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12859;MÓVIL FONTIBÓN;2023;7;23;FONTIBÓN;692.7615;35.855;2.8698;40.8897;17.0847;1.7132;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12860;MÓVIL FONTIBÓN;2023;8;0;FONTIBÓN;520.7448;42.1027;7.4992;38.63;20.6806;1.512;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12861;MÓVIL FONTIBÓN;2023;8;1;FONTIBÓN;432.1074;39.2943;6.7907;40.0071;18.9871;2.2385;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12862;MÓVIL FONTIBÓN;2023;8;2;FONTIBÓN;380.4023;38.3479;6.431;35.3345;16.0034;2.4582;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12863;MÓVIL FONTIBÓN;2023;8;3;FONTIBÓN;384.0955;38.4148;5.9624;33.1367;15.81;2.6862;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12864;MÓVIL FONTIBÓN;2023;8;4;FONTIBÓN;587.2229;44.0559;3.2809;31.4828;16.629;3.2606;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12865;MÓVIL FONTIBÓN;2023;8;5;FONTIBÓN;1048.8761;51.2743;1.4933;42.3393;20.1484;3.2859;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12866;MÓVIL FONTIBÓN;2023;8;6;FONTIBÓN;1599.1668;53.9857;3.2809;55.9552;26.529;5.1358;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12867;MÓVIL FONTIBÓN;2023;8;7;FONTIBÓN;1348.0274;50.0914;11.859;68.8433;31.8129;7.4503;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12868;MÓVIL FONTIBÓN;2023;8;8;FONTIBÓN;1026.4621;48.2031;20.6868;63.5;28.1839;6.0409;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12869;MÓVIL FONTIBÓN;2023;8;9;FONTIBÓN;720.863;38.3533;32.6551;58.2;25.8241;4.6455;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12870;MÓVIL FONTIBÓN;2023;8;10;FONTIBÓN;510.8015;27.8661;39.3184;54.1767;19.3552;3.2531;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12871;MÓVIL FONTIBÓN;2023;8;11;FONTIBÓN;490.6714;25.9562;40.8442;55.82;16.4379;2.7589;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12872;MÓVIL FONTIBÓN;2023;8;12;FONTIBÓN;526.654;27.6662;39.6786;74.9333;20.9069;2.5751;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12873;MÓVIL FONTIBÓN;2023;8;13;FONTIBÓN;528.1313;24.5361;39.4144;82.4767;23.2;2.4075;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12874;MÓVIL FONTIBÓN;2023;8;14;FONTIBÓN;572.45;26.8048;38.7169;76.5633;21.3033;2.3736;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12875;MÓVIL FONTIBÓN;2023;8;15;FONTIBÓN;553.9839;29.0673;36.6677;70.1034;19.8968;2.2469;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12876;MÓVIL FONTIBÓN;2023;8;16;FONTIBÓN;587.2229;30.9719;33.4412;58.2226;20.9065;2.2132;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12877;MÓVIL FONTIBÓN;2023;8;17;FONTIBÓN;768.191;38.1054;24.7757;53.2867;19.9467;2.154;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12878;MÓVIL FONTIBÓN;2023;8;18;FONTIBÓN;926.9997;47.6894;14.824;50.4613;18.7581;2.0695;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12879;MÓVIL FONTIBÓN;2023;8;19;FONTIBÓN;930.6929;48.2656;12.2407;52.3;20.7516;2.0104;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12880;MÓVIL FONTIBÓN;2023;8;20;FONTIBÓN;934.3861;48.4718;10.2024;45.3871;20.0567;1.8752;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12881;MÓVIL FONTIBÓN;2023;8;21;FONTIBÓN;926.9997;47.8895;10.2134;45.0452;19.9033;1.7485;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12882;MÓVIL FONTIBÓN;2023;8;22;FONTIBÓN;919.6132;46.7492;8.7092;43.5387;20.6367;1.6978;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12883;MÓVIL FONTIBÓN;2023;8;23;FONTIBÓN;633.5113;43.644;7.1901;41.5167;20.68;1.5972;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12884;MÓVIL FONTIBÓN;2023;9;0;FONTIBÓN;576.2663;48.8277;7.8872;50.1071;21.23;2.2781;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12885;MÓVIL FONTIBÓN;2023;9;1;FONTIBÓN;499.9397;45.8755;6.9977;41.6833;20.9833;2.3392;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12886;MÓVIL FONTIBÓN;2023;9;2;FONTIBÓN;446.511;44.3524;6.8931;40.5207;21.55;2.6971;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12887;MÓVIL FONTIBÓN;2023;9;3;FONTIBÓN;484.6743;46.8157;4.3948;38.0367;20.8767;2.9939;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12888;MÓVIL FONTIBÓN;2023;9;4;FONTIBÓN;694.5727;51.4789;2.701;37.4267;20.76;4.504;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12889;MÓVIL FONTIBÓN;2023;9;5;FONTIBÓN;1190.696;59.5585;1.7267;53.52;26.2933;4.3207;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12890;MÓVIL FONTIBÓN;2023;9;6;FONTIBÓN;1786.044;62.5985;3.0215;64.9034;33.8033;6.2933;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12891;MÓVIL FONTIBÓN;2023;9;7;FONTIBÓN;1446.3903;62.354;10.8434;83.5483;37.62;12.3424;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12892;MÓVIL FONTIBÓN;2023;9;8;FONTIBÓN;1046.2017;58.3118;22.563;88.7379;42.3828;11.2238;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12893;MÓVIL FONTIBÓN;2023;9;9;FONTIBÓN;740.0961;45.5661;34.293;74.5833;34.5467;6.5839;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12894;MÓVIL FONTIBÓN;2023;9;10;FONTIBÓN;585.1711;37.0103;42.3574;65.9;28.4767;4.3643;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12895;MÓVIL FONTIBÓN;2023;9;11;FONTIBÓN;576.2663;33.797;44.7597;63.2233;22.22;3.2122;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12896;MÓVIL FONTIBÓN;2023;9;12;FONTIBÓN;548.7624;31.4351;44.9096;79.4897;20.2;2.8623;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12897;MÓVIL FONTIBÓN;2023;9;13;FONTIBÓN;536.9186;27.8558;46.5129;81.931;21.8276;2.6908;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12898;MÓVIL FONTIBÓN;2023;9;14;FONTIBÓN;595.348;30.8512;43.9751;77.9433;22.6862;2.5662;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12899;MÓVIL FONTIBÓN;2023;9;15;FONTIBÓN;602.9807;34.3424;39.4362;80.2367;25.1167;2.7844;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12900;MÓVIL FONTIBÓN;2023;9;16;FONTIBÓN;625.8787;36.2729;34.8189;77.28;24.4467;2.5487;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12901;MÓVIL FONTIBÓN;2023;9;17;FONTIBÓN;835.777;45.7877;25.4537;65.7267;19.2567;2.3043;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12902;MÓVIL FONTIBÓN;2023;9;18;FONTIBÓN;950.267;53.861;16.0492;62.13;19.13;2.3655;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12903;MÓVIL FONTIBÓN;2023;9;19;FONTIBÓN;954.0833;56.0484;12.6811;57.9133;20.16;2.1909;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12904;MÓVIL FONTIBÓN;2023;9;20;FONTIBÓN;1015.1447;57.3208;10.0127;59.6345;24.8167;2.156;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12905;MÓVIL FONTIBÓN;2023;9;21;FONTIBÓN;1045.6753;58.75;7.606;55.7379;24.8267;2.0511;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12906;MÓVIL FONTIBÓN;2023;9;22;FONTIBÓN;1186.8797;58.2046;5.3759;51.3179;23.7133;2.0686;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12907;MÓVIL FONTIBÓN;2023;9;23;FONTIBÓN;789.5862;51.7628;7.2458;56.0615;27.3103;2.2213;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12908;MÓVIL FONTIBÓN;2023;10;0;FONTIBÓN;550.2906;48.2353;5.81;48.2677;20.3367;3.7674;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12909;MÓVIL FONTIBÓN;2023;10;1;FONTIBÓN;469.0397;45.4693;6.4112;45.64;19.6;3.59;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12910;MÓVIL FONTIBÓN;2023;10;2;FONTIBÓN;424.721;43.6192;6.253;39.6467;17.56;3.8434;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12911;MÓVIL FONTIBÓN;2023;10;3;FONTIBÓN;454.2668;45.2205;5.4935;34.9067;16.36;5.2541;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12912;MÓVIL FONTIBÓN;2023;10;4;FONTIBÓN;561.3703;49.7093;3.7214;36.2767;15.7167;6.8421;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12913;MÓVIL FONTIBÓN;2023;10;5;FONTIBÓN;1067.3423;54.4649;1.9811;40.6226;17.84;7.5517;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12914;MÓVIL FONTIBÓN;2023;10;6;FONTIBÓN;1425.5852;56.0664;3.6328;54.3968;23.8467;9.1736;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12915;MÓVIL FONTIBÓN;2023;10;7;FONTIBÓN;1389.1453;59.9283;11.0134;67.0194;25.5633;15.1792;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12916;MÓVIL FONTIBÓN;2023;10;8;FONTIBÓN;1057.1243;59.3141;23.2627;65.1419;25.1103;10.4656;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12917;MÓVIL FONTIBÓN;2023;10;9;FONTIBÓN;763.2667;46.808;37.714;60.7233;20.9679;6.7987;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12918;MÓVIL FONTIBÓN;2023;10;10;FONTIBÓN;552.0054;34.4986;47.8074;50.4333;17.2321;4.7426;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12919;MÓVIL FONTIBÓN;2023;10;11;FONTIBÓN;532.9707;33.3316;47.8525;59.0484;14.1483;4.0093;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12920;MÓVIL FONTIBÓN;2023;10;12;FONTIBÓN;568.7568;36.3888;44.9102;53.9452;18.0677;3.9364;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12921;MÓVIL FONTIBÓN;2023;10;13;FONTIBÓN;576.2663;36.2604;43.4059;61.5806;17.9161;3.8057;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12922;MÓVIL FONTIBÓN;2023;10;14;FONTIBÓN;625.8787;36.8371;41.1759;60.7645;18.3226;3.4303;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12923;MÓVIL FONTIBÓN;2023;10;15;FONTIBÓN;583.5297;38.8151;36.9616;56.8613;20.3677;3.1424;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12924;MÓVIL FONTIBÓN;2023;10;16;FONTIBÓN;698.0197;44.8081;30.1578;52.1968;18.1258;2.9396;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12925;MÓVIL FONTIBÓN;2023;10;17;FONTIBÓN;901.1471;52.3782;20.8795;51.5613;17.4032;2.6187;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12926;MÓVIL FONTIBÓN;2023;10;18;FONTIBÓN;1074.7287;58.3835;13.9365;52.8967;18.8516;2.4835;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12927;MÓVIL FONTIBÓN;2023;10;19;FONTIBÓN;1074.7287;61.7985;10.4808;51.4226;16.9;2.4666;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12928;MÓVIL FONTIBÓN;2023;10;20;FONTIBÓN;1104.2745;61.6044;8.0948;49.8387;17.6133;2.492;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12929;MÓVIL FONTIBÓN;2023;10;21;FONTIBÓN;1074.7287;61.7075;6.1645;56.5968;20.5194;2.5933;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12930;MÓVIL FONTIBÓN;2023;10;22;FONTIBÓN;1104.2745;58.5654;5.1961;54.5065;19.9833;3.8096;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12931;MÓVIL FONTIBÓN;2023;10;23;FONTIBÓN;770.8993;53.7856;4.9899;51.7333;23.7483;4.2334;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12932;MÓVIL FONTIBÓN;2023;11;0;FONTIBÓN;576.2663;46.3268;4.5686;47.93;21.8107;3.0791;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12933;MÓVIL FONTIBÓN;2023;11;1;FONTIBÓN;438.8783;41.2309;7.4977;43.04;20.5607;3.7472;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12934;MÓVIL FONTIBÓN;2023;11;2;FONTIBÓN;412.164;40.0901;7.792;37.9862;21.3172;4.9482;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12935;MÓVIL FONTIBÓN;2023;11;3;FONTIBÓN;450.3273;42.0019;6.0822;37.7448;18.7733;5.0114;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12936;MÓVIL FONTIBÓN;2023;11;4;FONTIBÓN;583.899;46.5149;3.6296;39.0069;18.6033;5.6797;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12937;MÓVIL FONTIBÓN;2023;11;5;FONTIBÓN;1122.002;53.56;1.1774;41.3733;20.9655;5.2101;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12938;MÓVIL FONTIBÓN;2023;11;6;FONTIBÓN;1629.5743;57.2582;2.1161;62.1276;28.5;8.3163;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12939;MÓVIL FONTIBÓN;2023;11;7;FONTIBÓN;1347.1657;56.2427;8.4085;74.74;32.6207;9.7791;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12940;MÓVIL FONTIBÓN;2023;11;8;FONTIBÓN;988.4303;52.9208;17.7;70.3467;29.48;7.2508;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12941;MÓVIL FONTIBÓN;2023;11;9;FONTIBÓN;682.9921;41.1743;30.0746;59.0241;22.3036;5.5458;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12942;MÓVIL FONTIBÓN;2023;11;10;FONTIBÓN;592.8946;35.5327;33.2936;48.1655;18.8107;4.3768;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12943;MÓVIL FONTIBÓN;2023;11;11;FONTIBÓN;534.2867;32.503;36.7799;52.4464;14.2111;3.637;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12944;MÓVIL FONTIBÓN;2023;11;12;FONTIBÓN;619.0941;35.6719;37.3233;52.3367;14.5286;3.3363;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12945;MÓVIL FONTIBÓN;2023;11;13;FONTIBÓN;604.0334;34.1389;40.5228;51.78;16.3793;3.1875;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12946;MÓVIL FONTIBÓN;2023;11;14;FONTIBÓN;604.0334;33.8537;38.5608;52.2655;19.931;2.9799;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12947;MÓVIL FONTIBÓN;2023;11;15;FONTIBÓN;557.1847;33.8347;35.5682;53.4483;19.1621;2.9241;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12948;MÓVIL FONTIBÓN;2023;11;16;FONTIBÓN;629.695;38.8239;29.7242;52.2793;19.4467;2.671;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12949;MÓVIL FONTIBÓN;2023;11;17;FONTIBÓN;862.4913;46.8032;20.3487;49.0586;20.1033;2.505;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12950;MÓVIL FONTIBÓN;2023;11;18;FONTIBÓN;957.8997;50.8147;12.7671;47.9724;18.44;2.3217;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12951;MÓVIL FONTIBÓN;2023;11;19;FONTIBÓN;965.5323;53.278;9.4596;46.6207;20.27;2.1385;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12952;MÓVIL FONTIBÓN;2023;11;20;FONTIBÓN;996.063;55.2085;5.4656;47.969;23.2133;2.0775;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12953;MÓVIL FONTIBÓN;2023;11;21;FONTIBÓN;984.614;54.2746;4.3865;49.17;20.9;2.4615;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12954;MÓVIL FONTIBÓN;2023;11;22;FONTIBÓN;927.369;52.6701;2.2142;48.63;22.2828;3.8646;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12955;MÓVIL FONTIBÓN;2023;11;23;FONTIBÓN;722.4714;48.8905;2.0072;47.6966;23.4179;3.8531;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12956;MÓVIL FONTIBÓN;2023;12;0;FONTIBÓN;629.695;48.1583;5.6461;50.2;27.4107;3.3761;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12957;MÓVIL FONTIBÓN;2023;12;1;FONTIBÓN;519.2939;44.1088;5.3728;47.4385;26.2571;4.1056;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12958;MÓVIL FONTIBÓN;2023;12;2;FONTIBÓN;433.4264;42.2149;4.4598;47.0148;24.975;5.0968;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12959;MÓVIL FONTIBÓN;2023;12;3;FONTIBÓN;486.5825;42.6783;3.2372;40.8321;21.5556;5.284;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12960;MÓVIL FONTIBÓN;2023;12;4;FONTIBÓN;658.3175;47.6144;1.2149;41.3963;24.4;5.4991;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12961;MÓVIL FONTIBÓN;2023;12;5;FONTIBÓN;1014.0543;50.3544;0.5659;50.3964;26.075;7.0515;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12962;MÓVIL FONTIBÓN;2023;12;6;FONTIBÓN;1422.9471;53.6182;1.4365;59.3423;26.5643;9.6514;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12963;MÓVIL FONTIBÓN;2023;12;7;FONTIBÓN;1386.1468;53.4906;6.4326;67.25;28.7778;12.3541;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12964;MÓVIL FONTIBÓN;2023;12;8;FONTIBÓN;1013.4485;50.9031;17.8121;65.95;32.8741;10.8333;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
12965;MÓVIL FONTIBÓN;2023;12;9;FONTIBÓN;715.5625;38.5012;31.2285;56.4692;21.825;9.0669;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
