"Estacion","Fecha inicial","Fecha final","SO2"
"KENNEDY","2019-12-21 22:00","2019-12-21 22:59","4.97534"
"KENNEDY","2019-12-21 21:00","2019-12-21 21:59","4.18976"
"KENNEDY","2019-12-21 20:00","2019-12-21 20:59","9.95068"
"KENNEDY","2019-12-21 19:00","2019-12-21 19:59","8.11766"
"KENNEDY","2019-12-21 18:00","2019-12-21 18:59","6.28464"
"KENNEDY","2019-12-21 17:00","2019-12-21 17:59","3.14232"
"KENNEDY","2019-12-21 16:00","2019-12-21 16:59","2.6186"
"KENNEDY","2019-12-21 15:00","2019-12-21 15:59","2.09488"
"KENNEDY","2019-12-21 14:00","2019-12-21 14:59","2.35674"
"KENNEDY","2019-12-21 13:00","2019-12-21 13:59","1.57116"
"KENNEDY","2019-12-21 12:00","2019-12-21 12:59","1.3093"
"KENNEDY","2019-12-21 11:00","2019-12-21 11:59","1.3093"
"KENNEDY","2019-12-21 10:00","2019-12-21 10:59","2.35674"
"KENNEDY","2019-12-21 09:00","2019-12-21 09:59","1.57116"
"KENNEDY","2019-12-21 08:00","2019-12-21 08:59","2.35674"
"KENNEDY","2019-12-21 07:00","2019-12-21 07:59","2.09488"
"KENNEDY","2019-12-21 06:00","2019-12-21 06:59","1.3093"
"KENNEDY","2019-12-21 05:00","2019-12-21 05:59","1.57116"
"KENNEDY","2019-12-21 04:00","2019-12-21 04:59","2.09488"
"KENNEDY","2019-12-21 03:00","2019-12-21 03:59","1.57116"
"KENNEDY","2019-12-21 02:00","2019-12-21 02:59","1.57116"
"KENNEDY","2019-12-21 01:00","2019-12-21 01:59","1.83302"
"KENNEDY","2019-12-21 00:00","2019-12-21 00:59","2.35674"
"KENNEDY","2019-12-20 23:00","2019-12-20 23:59","3.40418"
"KENNEDY","2019-12-20 22:00","2019-12-20 22:59","5.49906"
"KENNEDY","2019-12-20 21:00","2019-12-20 21:59","10.73626"
"KENNEDY","2019-12-20 20:00","2019-12-20 20:59","6.02278"
"KENNEDY","2019-12-20 19:00","2019-12-20 19:59","9.68882"
"KENNEDY","2019-12-20 18:00","2019-12-20 18:59","7.33208"
"KENNEDY","2019-12-20 17:00","2019-12-20 17:59","7.8558"
"KENNEDY","2019-12-20 16:00","2019-12-20 16:59","1.57116"
"KENNEDY","2019-12-20 15:00","2019-12-20 15:59","0.26186"
"KENNEDY","2019-12-20 14:00","2019-12-20 14:59","0.26186"
"KENNEDY","2019-12-20 13:00","2019-12-20 13:59","0.52372"
"KENNEDY","2019-12-20 12:00","2019-12-20 12:59","0.0"
"KENNEDY","2019-12-20 11:00","2019-12-20 11:59","0.0"
"KENNEDY","2019-12-20 10:00","2019-12-20 10:59","0.52372"
"KENNEDY","2019-12-20 09:00","2019-12-20 09:59","1.04744"
"KENNEDY","2019-12-20 08:00","2019-12-20 08:59","2.35674"
"KENNEDY","2019-12-20 07:00","2019-12-20 07:59","5.49906"
"KENNEDY","2019-12-20 06:00","2019-12-20 06:59","4.97534"
"KENNEDY","2019-12-20 05:00","2019-12-20 05:59","4.71348"
"KENNEDY","2019-12-20 04:00","2019-12-20 04:59","4.18976"
"KENNEDY","2019-12-20 03:00","2019-12-20 03:59","4.18976"
"KENNEDY","2019-12-20 02:00","2019-12-20 02:59","3.14232"
"KENNEDY","2019-12-20 01:00","2019-12-20 01:59","4.18976"
"KENNEDY","2019-12-20 00:00","2019-12-20 00:59","4.45162"
"KENNEDY","2019-12-19 23:00","2019-12-19 23:59","6.28464"
"KENNEDY","2019-12-19 22:00","2019-12-19 22:59","8.11766"
"KENNEDY","2019-12-19 21:00","2019-12-19 21:59","12.83114"
"KENNEDY","2019-12-19 20:00","2019-12-19 20:59","9.42696"
"KENNEDY","2019-12-19 19:00","2019-12-19 19:59","6.02278"
"KENNEDY","2019-12-19 18:00","2019-12-19 18:59","2.35674"
"KENNEDY","2019-12-19 17:00","2019-12-19 17:59","1.57116"
"KENNEDY","2019-12-19 16:00","2019-12-19 16:59","4.18976"
"KENNEDY","2019-12-19 15:00","2019-12-19 15:59","1.04744"
"KENNEDY","2019-12-19 14:00","2019-12-19 14:59","1.04744"
"KENNEDY","2019-12-19 13:00","2019-12-19 13:59","0.78558"
"KENNEDY","2019-12-19 12:00","2019-12-19 12:59","2.09488"
"KENNEDY","2019-12-19 11:00","2019-12-19 11:59","0.78558"
"KENNEDY","2019-12-19 10:00","2019-12-19 10:59","0.78558"
"KENNEDY","2019-12-19 09:00","2019-12-19 09:59","1.04744"
"KENNEDY","2019-12-19 08:00","2019-12-19 08:59","2.6186"
"KENNEDY","2019-12-19 07:00","2019-12-19 07:59","5.49906"
"KENNEDY","2019-12-19 06:00","2019-12-19 06:59","5.2372"
"KENNEDY","2019-12-19 05:00","2019-12-19 05:59","3.9279"
"KENNEDY","2019-12-19 04:00","2019-12-19 04:59","4.45162"
"KENNEDY","2019-12-19 03:00","2019-12-19 03:59","4.97534"
"KENNEDY","2019-12-19 02:00","2019-12-19 02:59","6.5465"
"KENNEDY","2019-12-19 01:00","2019-12-19 01:59","3.66604"
"KENNEDY","2019-12-19 00:00","2019-12-19 00:59","2.09488"
"KENNEDY","2019-12-18 23:00","2019-12-18 23:59","2.6186"
"KENNEDY","2019-12-18 22:00","2019-12-18 22:59","2.88046"
"KENNEDY","2019-12-18 21:00","2019-12-18 21:59","2.09488"
"KENNEDY","2019-12-18 20:00","2019-12-18 20:59","0.78558"
"KENNEDY","2019-12-18 19:00","2019-12-18 19:59","1.04744"
"KENNEDY","2019-12-18 18:00","2019-12-18 18:59","1.3093"
"KENNEDY","2019-12-18 17:00","2019-12-18 17:59","1.57116"
"KENNEDY","2019-12-18 16:00","2019-12-18 16:59","2.09488"
"KENNEDY","2019-12-18 15:00","2019-12-18 15:59","1.83302"
"KENNEDY","2019-12-18 14:00","2019-12-18 14:59","1.04744"
"KENNEDY","2019-12-18 13:00","2019-12-18 13:59","1.3093"
"KENNEDY","2019-12-18 12:00","2019-12-18 12:59","1.57116"
"KENNEDY","2019-12-18 11:00","2019-12-18 11:59","1.83302"
"KENNEDY","2019-12-18 10:00","2019-12-18 10:59","1.83302"
"KENNEDY","2019-12-18 09:00","2019-12-18 09:59","2.88046"
"KENNEDY","2019-12-18 08:00","2019-12-18 08:59","3.9279"
"KENNEDY","2019-12-18 07:00","2019-12-18 07:59","6.5465"
"KENNEDY","2019-12-18 06:00","2019-12-18 06:59","7.59394"
"KENNEDY","2019-12-18 05:00","2019-12-18 05:59","6.80836"
"KENNEDY","2019-12-18 04:00","2019-12-18 04:59","3.40418"
"KENNEDY","2019-12-18 03:00","2019-12-18 03:59","3.9279"
"KENNEDY","2019-12-18 02:00","2019-12-18 02:59","2.6186"
"KENNEDY","2019-12-18 01:00","2019-12-18 01:59","3.9279"
"KENNEDY","2019-12-18 00:00","2019-12-18 00:59","6.02278"
"KENNEDY","2019-12-17 23:00","2019-12-17 23:59","10.99812"
"KENNEDY","2019-12-17 22:00","2019-12-17 22:59","6.80836"
"KENNEDY","2019-12-17 21:00","2019-12-17 21:59","7.59394"
"KENNEDY","2019-12-17 20:00","2019-12-17 20:59","11.52184"
"KENNEDY","2019-12-17 19:00","2019-12-17 19:59","6.5465"
"KENNEDY","2019-12-17 18:00","2019-12-17 18:59","1.3093"
"KENNEDY","2019-12-17 17:00","2019-12-17 17:59","1.3093"
"KENNEDY","2019-12-17 16:00","2019-12-17 16:59","2.6186"
"KENNEDY","2019-12-17 15:00","2019-12-17 15:59","1.83302"
"KENNEDY","2019-12-17 14:00","2019-12-17 14:59","1.57116"
"KENNEDY","2019-12-17 13:00","2019-12-17 13:59","1.04744"
"KENNEDY","2019-12-17 12:00","2019-12-17 12:59","0.52372"
"KENNEDY","2019-12-17 11:00","2019-12-17 11:59","0.52372"
"KENNEDY","2019-12-17 08:00","2019-12-17 08:59","6.5465"
"KENNEDY","2019-12-17 07:00","2019-12-17 07:59","9.95068"
"KENNEDY","2019-12-17 06:00","2019-12-17 06:59","9.42696"
"KENNEDY","2019-12-17 05:00","2019-12-17 05:59","7.07022"
"KENNEDY","2019-12-17 04:00","2019-12-17 04:59","6.80836"
"KENNEDY","2019-12-17 03:00","2019-12-17 03:59","5.76092"
"KENNEDY","2019-12-17 02:00","2019-12-17 02:59","7.07022"
"KENNEDY","2019-12-17 01:00","2019-12-17 01:59","7.07022"
"KENNEDY","2019-12-17 00:00","2019-12-17 00:59","5.76092"
"KENNEDY","2019-12-16 23:00","2019-12-16 23:59","6.02278"
"KENNEDY","2019-12-16 22:00","2019-12-16 22:59","9.68882"
"KENNEDY","2019-12-16 21:00","2019-12-16 21:59","10.99812"
"KENNEDY","2019-12-16 20:00","2019-12-16 20:59","10.99812"
"KENNEDY","2019-12-16 19:00","2019-12-16 19:59","12.04556"
"KENNEDY","2019-12-16 18:00","2019-12-16 18:59","8.11766"
"KENNEDY","2019-12-16 17:00","2019-12-16 17:59","4.71348"
"KENNEDY","2019-12-16 16:00","2019-12-16 16:59","5.2372"
"KENNEDY","2019-12-16 15:00","2019-12-16 15:59","4.45162"
"KENNEDY","2019-12-16 14:00","2019-12-16 14:59","3.9279"
"KENNEDY","2019-12-16 13:00","2019-12-16 13:59","3.14232"
"KENNEDY","2019-12-16 12:00","2019-12-16 12:59","3.40418"
"KENNEDY","2019-12-16 11:00","2019-12-16 11:59","3.40418"
"KENNEDY","2019-12-16 10:00","2019-12-16 10:59","3.9279"
"KENNEDY","2019-12-16 09:00","2019-12-16 09:59","5.2372"
"KENNEDY","2019-12-16 08:00","2019-12-16 08:59","6.80836"
"KENNEDY","2019-12-16 07:00","2019-12-16 07:59","6.5465"
"KENNEDY","2019-12-16 06:00","2019-12-16 06:59","6.5465"
"KENNEDY","2019-12-16 05:00","2019-12-16 05:59","5.2372"
"KENNEDY","2019-12-16 04:00","2019-12-16 04:59","4.45162"
"KENNEDY","2019-12-16 03:00","2019-12-16 03:59","3.66604"
"KENNEDY","2019-12-16 02:00","2019-12-16 02:59","3.40418"
"KENNEDY","2019-12-16 01:00","2019-12-16 01:59","3.40418"
"KENNEDY","2019-12-16 00:00","2019-12-16 00:59","3.66604"
"KENNEDY","2019-12-15 23:00","2019-12-15 23:59","3.40418"
"KENNEDY","2019-12-15 22:00","2019-12-15 22:59","3.40418"
"KENNEDY","2019-12-15 21:00","2019-12-15 21:59","3.66604"
"KENNEDY","2019-12-15 20:00","2019-12-15 20:59","3.40418"
"KENNEDY","2019-12-15 19:00","2019-12-15 19:59","3.40418"
"KENNEDY","2019-12-15 18:00","2019-12-15 18:59","3.40418"
"KENNEDY","2019-12-15 17:00","2019-12-15 17:59","3.40418"
"KENNEDY","2019-12-15 16:00","2019-12-15 16:59","3.9279"
"KENNEDY","2019-12-15 15:00","2019-12-15 15:59","3.9279"
"KENNEDY","2019-12-15 14:00","2019-12-15 14:59","4.45162"
"KENNEDY","2019-12-15 13:00","2019-12-15 13:59","4.71348"
"KENNEDY","2019-12-15 12:00","2019-12-15 12:59","4.97534"
"KENNEDY","2019-12-15 11:00","2019-12-15 11:59","5.76092"
"KENNEDY","2019-12-15 10:00","2019-12-15 10:59","6.02278"
"KENNEDY","2019-12-15 09:00","2019-12-15 09:59","8.11766"
"KENNEDY","2019-12-15 08:00","2019-12-15 08:59","10.4744"
"KENNEDY","2019-12-15 07:00","2019-12-15 07:59","5.2372"
"KENNEDY","2019-12-15 06:00","2019-12-15 06:59","3.66604"
"KENNEDY","2019-12-15 05:00","2019-12-15 05:59","3.14232"
"KENNEDY","2019-12-15 04:00","2019-12-15 04:59","3.40418"
"KENNEDY","2019-12-15 03:00","2019-12-15 03:59","3.40418"
"KENNEDY","2019-12-15 02:00","2019-12-15 02:59","3.40418"
"KENNEDY","2019-12-15 01:00","2019-12-15 01:59","3.40418"
"KENNEDY","2019-12-15 00:00","2019-12-15 00:59","3.40418"
"KENNEDY","2019-12-14 23:00","2019-12-14 23:59","3.40418"
"KENNEDY","2019-12-14 22:00","2019-12-14 22:59","3.9279"
"KENNEDY","2019-12-14 21:00","2019-12-14 21:59","5.2372"
"KENNEDY","2019-12-14 20:00","2019-12-14 20:59","5.2372"
"KENNEDY","2019-12-14 19:00","2019-12-14 19:59","4.71348"
"KENNEDY","2019-12-14 18:00","2019-12-14 18:59","4.97534"
"KENNEDY","2019-12-14 17:00","2019-12-14 17:59","5.49906"
"KENNEDY","2019-12-14 16:00","2019-12-14 16:59","5.76092"
"KENNEDY","2019-12-14 15:00","2019-12-14 15:59","5.76092"
"KENNEDY","2019-12-14 14:00","2019-12-14 14:59","4.71348"
"KENNEDY","2019-12-14 13:00","2019-12-14 13:59","5.76092"
"KENNEDY","2019-12-14 12:00","2019-12-14 12:59","5.76092"
"KENNEDY","2019-12-14 11:00","2019-12-14 11:59","7.33208"
"KENNEDY","2019-12-14 10:00","2019-12-14 10:59","11.52184"
"KENNEDY","2019-12-14 09:00","2019-12-14 09:59","16.49718"
"KENNEDY","2019-12-14 08:00","2019-12-14 08:59","15.97346"
"KENNEDY","2019-12-14 07:00","2019-12-14 07:59","11.7837"
"KENNEDY","2019-12-14 06:00","2019-12-14 06:59","7.33208"
"KENNEDY","2019-12-14 05:00","2019-12-14 05:59","6.28464"
"KENNEDY","2019-12-14 04:00","2019-12-14 04:59","5.2372"
"KENNEDY","2019-12-14 03:00","2019-12-14 03:59","5.49906"
"KENNEDY","2019-12-14 02:00","2019-12-14 02:59","6.28464"
"KENNEDY","2019-12-14 01:00","2019-12-14 01:59","5.49906"
"KENNEDY","2019-12-14 00:00","2019-12-14 00:59","4.97534"
"KENNEDY","2019-12-13 23:00","2019-12-13 23:59","3.9279"
"KENNEDY","2019-12-13 22:00","2019-12-13 22:59","4.18976"
"KENNEDY","2019-12-13 21:00","2019-12-13 21:59","4.18976"
"KENNEDY","2019-12-13 20:00","2019-12-13 20:59","4.18976"
"KENNEDY","2019-12-13 19:00","2019-12-13 19:59","4.71348"
"KENNEDY","2019-12-13 18:00","2019-12-13 18:59","5.49906"
"KENNEDY","2019-12-13 17:00","2019-12-13 17:59","6.5465"
"KENNEDY","2019-12-13 16:00","2019-12-13 16:59","6.80836"
"KENNEDY","2019-12-13 15:00","2019-12-13 15:59","4.45162"
"KENNEDY","2019-12-13 14:00","2019-12-13 14:59","4.71348"
"KENNEDY","2019-12-13 13:00","2019-12-13 13:59","4.71348"
"KENNEDY","2019-12-13 12:00","2019-12-13 12:59","5.49906"
"KENNEDY","2019-12-13 11:00","2019-12-13 11:59","7.07022"
"KENNEDY","2019-12-13 10:00","2019-12-13 10:59","16.23532"
"KENNEDY","2019-12-13 09:00","2019-12-13 09:59","28.01902"
"KENNEDY","2019-12-13 08:00","2019-12-13 08:59","55.77618"
"KENNEDY","2019-12-13 07:00","2019-12-13 07:59","81.43846"
"KENNEDY","2019-12-13 06:00","2019-12-13 06:59","40.5883"
"KENNEDY","2019-12-13 05:00","2019-12-13 05:59","18.85392"
"KENNEDY","2019-12-13 04:00","2019-12-13 04:59","12.83114"
"KENNEDY","2019-12-13 03:00","2019-12-13 03:59","7.8558"
"KENNEDY","2019-12-13 02:00","2019-12-13 02:59","8.64138"
"KENNEDY","2019-12-13 01:00","2019-12-13 01:59","9.42696"
"KENNEDY","2019-12-13 00:00","2019-12-13 00:59","20.42508"
"KENNEDY","2019-12-12 23:00","2019-12-12 23:59","14.92602"
"KENNEDY","2019-12-12 22:00","2019-12-12 22:59","8.11766"
"KENNEDY","2019-12-12 21:00","2019-12-12 21:59","5.2372"
"KENNEDY","2019-12-12 20:00","2019-12-12 20:59","4.18976"
"KENNEDY","2019-12-12 19:00","2019-12-12 19:59","4.71348"
"KENNEDY","2019-12-12 18:00","2019-12-12 18:59","5.2372"
"KENNEDY","2019-12-12 17:00","2019-12-12 17:59","4.45162"
"KENNEDY","2019-12-12 16:00","2019-12-12 16:59","3.9279"
"KENNEDY","2019-12-12 15:00","2019-12-12 15:59","4.97534"
"KENNEDY","2019-12-12 14:00","2019-12-12 14:59","4.97534"
"KENNEDY","2019-12-12 13:00","2019-12-12 13:59","4.97534"
"KENNEDY","2019-12-12 12:00","2019-12-12 12:59","6.5465"
"KENNEDY","2019-12-12 11:00","2019-12-12 11:59","7.33208"
"KENNEDY","2019-12-12 10:00","2019-12-12 10:59","11.7837"
"KENNEDY","2019-12-12 09:00","2019-12-12 09:59","16.49718"
"KENNEDY","2019-12-12 08:00","2019-12-12 08:59","20.16322"
"KENNEDY","2019-12-12 07:00","2019-12-12 07:59","31.4232"
"KENNEDY","2019-12-12 06:00","2019-12-12 06:59","9.42696"
"KENNEDY","2019-12-12 05:00","2019-12-12 05:59","5.49906"
"KENNEDY","2019-12-12 04:00","2019-12-12 04:59","2.88046"
"KENNEDY","2019-12-12 03:00","2019-12-12 03:59","2.6186"
"KENNEDY","2019-12-12 02:00","2019-12-12 02:59","2.88046"
"KENNEDY","2019-12-12 01:00","2019-12-12 01:59","3.40418"
"KENNEDY","2019-12-12 00:00","2019-12-12 00:59","3.66604"
"KENNEDY","2019-12-11 23:00","2019-12-11 23:59","3.40418"
"KENNEDY","2019-12-11 22:00","2019-12-11 22:59","3.9279"
"KENNEDY","2019-12-11 21:00","2019-12-11 21:59","4.18976"
"KENNEDY","2019-12-11 20:00","2019-12-11 20:59","4.18976"
"KENNEDY","2019-12-11 19:00","2019-12-11 19:59","4.71348"
"KENNEDY","2019-12-11 18:00","2019-12-11 18:59","5.2372"
"KENNEDY","2019-12-11 17:00","2019-12-11 17:59","6.02278"
"KENNEDY","2019-12-11 16:00","2019-12-11 16:59","5.76092"
"KENNEDY","2019-12-11 15:00","2019-12-11 15:59","4.18976"
"KENNEDY","2019-12-11 14:00","2019-12-11 14:59","4.71348"
"KENNEDY","2019-12-11 13:00","2019-12-11 13:59","6.02278"
"KENNEDY","2019-12-11 12:00","2019-12-11 12:59","6.80836"
"KENNEDY","2019-12-11 11:00","2019-12-11 11:59","8.37952"
"KENNEDY","2019-12-11 10:00","2019-12-11 10:59","9.95068"
"KENNEDY","2019-12-11 09:00","2019-12-11 09:59","12.83114"
"KENNEDY","2019-12-11 08:00","2019-12-11 08:59","18.3302"
"KENNEDY","2019-12-11 07:00","2019-12-11 07:59","18.06834"
"KENNEDY","2019-12-11 06:00","2019-12-11 06:59","27.75716"
"KENNEDY","2019-12-11 05:00","2019-12-11 05:59","11.25998"
"KENNEDY","2019-12-11 04:00","2019-12-11 04:59","7.59394"
"KENNEDY","2019-12-11 03:00","2019-12-11 03:59","5.49906"
"KENNEDY","2019-12-11 02:00","2019-12-11 02:59","5.49906"
"KENNEDY","2019-12-11 01:00","2019-12-11 01:59","7.07022"
"KENNEDY","2019-12-11 00:00","2019-12-11 00:59","6.02278"
"MÓVIL 7MA","2019-05-31 12:00","2019-05-31 12:59","2.6"
"MÓVIL 7MA","2019-05-31 11:00","2019-05-31 11:59","2.8"
"MÓVIL 7MA","2019-05-31 10:00","2019-05-31 10:59","2.4"
"MÓVIL 7MA","2019-05-31 09:00","2019-05-31 09:59","2.3"
"MÓVIL 7MA","2019-05-31 08:00","2019-05-31 08:59","2.2"
"MÓVIL 7MA","2019-05-31 07:00","2019-05-31 07:59","2.2"
"MÓVIL 7MA","2019-05-31 06:00","2019-05-31 06:59","2.0"
"MÓVIL 7MA","2019-05-31 05:00","2019-05-31 05:59","2.0"
"MÓVIL 7MA","2019-05-31 04:00","2019-05-31 04:59","1.7"
"MÓVIL 7MA","2019-05-31 03:00","2019-05-31 03:59","1.7"
"MÓVIL 7MA","2019-05-31 02:00","2019-05-31 02:59","1.8"
"MÓVIL 7MA","2019-05-31 01:00","2019-05-31 01:59","1.9"
"MÓVIL 7MA","2019-05-31 00:00","2019-05-31 00:59","2.1"
"MÓVIL 7MA","2019-05-30 23:00","2019-05-30 23:59","2.0"
"MÓVIL 7MA","2019-05-30 22:00","2019-05-30 22:59","2.0"
"MÓVIL 7MA","2019-05-30 21:00","2019-05-30 21:59","2.0"
"MÓVIL 7MA","2019-05-30 20:00","2019-05-30 20:59","2.3"
"MÓVIL 7MA","2019-05-30 19:00","2019-05-30 19:59","2.2"
"MÓVIL 7MA","2019-05-30 18:00","2019-05-30 18:59","2.4"
"MÓVIL 7MA","2019-05-30 17:00","2019-05-30 17:59","2.4"
"MÓVIL 7MA","2019-05-30 16:00","2019-05-30 16:59","1.7"
"MÓVIL 7MA","2019-05-30 15:00","2019-05-30 15:59","1.6"
"MÓVIL 7MA","2019-05-30 14:00","2019-05-30 14:59","2.3"
"MÓVIL 7MA","2019-05-30 13:00","2019-05-30 13:59","2.5"
"MÓVIL 7MA","2019-05-30 12:00","2019-05-30 12:59","2.6"
"MÓVIL 7MA","2019-05-30 11:00","2019-05-30 11:59","2.5"
"MÓVIL 7MA","2019-05-30 10:00","2019-05-30 10:59","2.5"
"MÓVIL 7MA","2019-05-30 09:00","2019-05-30 09:59","2.3"
"MÓVIL 7MA","2019-05-30 08:00","2019-05-30 08:59","2.2"
"MÓVIL 7MA","2019-05-30 07:00","2019-05-30 07:59","2.2"
"MÓVIL 7MA","2019-05-30 06:00","2019-05-30 06:59","2.2"
"MÓVIL 7MA","2019-05-30 05:00","2019-05-30 05:59","1.9"
"MÓVIL 7MA","2019-05-30 04:00","2019-05-30 04:59","1.7"
"MÓVIL 7MA","2019-05-30 03:00","2019-05-30 03:59","1.8"
"MÓVIL 7MA","2019-05-30 02:00","2019-05-30 02:59","1.8"
"MÓVIL 7MA","2019-05-30 01:00","2019-05-30 01:59","1.8"
"MÓVIL 7MA","2019-05-30 00:00","2019-05-30 00:59","1.9"
"MÓVIL 7MA","2019-05-29 23:00","2019-05-29 23:59","1.9"
"MÓVIL 7MA","2019-05-29 22:00","2019-05-29 22:59","2.1"
"MÓVIL 7MA","2019-05-29 21:00","2019-05-29 21:59","2.0"
"MÓVIL 7MA","2019-05-29 20:00","2019-05-29 20:59","2.0"
"MÓVIL 7MA","2019-05-29 19:00","2019-05-29 19:59","2.0"
"MÓVIL 7MA","2019-05-29 18:00","2019-05-29 18:59","2.1"
"MÓVIL 7MA","2019-05-29 17:00","2019-05-29 17:59","2.2"
"MÓVIL 7MA","2019-05-29 16:00","2019-05-29 16:59","2.4"
"MÓVIL 7MA","2019-05-29 15:00","2019-05-29 15:59","2.7"
"MÓVIL 7MA","2019-05-29 14:00","2019-05-29 14:59","2.9"
"MÓVIL 7MA","2019-05-29 13:00","2019-05-29 13:59","2.5"
"MÓVIL 7MA","2019-05-29 12:00","2019-05-29 12:59","2.4"
"MÓVIL 7MA","2019-05-29 11:00","2019-05-29 11:59","2.3"
"MÓVIL 7MA","2019-05-29 10:00","2019-05-29 10:59","2.1"
"MÓVIL 7MA","2019-05-29 09:00","2019-05-29 09:59","2.1"
"MÓVIL 7MA","2019-05-29 08:00","2019-05-29 08:59","2.3"
"MÓVIL 7MA","2019-05-29 07:00","2019-05-29 07:59","2.1"
"MÓVIL 7MA","2019-05-29 06:00","2019-05-29 06:59","2.0"
"MÓVIL 7MA","2019-05-29 05:00","2019-05-29 05:59","1.8"
"MÓVIL 7MA","2019-05-29 04:00","2019-05-29 04:59","1.8"
"MÓVIL 7MA","2019-05-29 03:00","2019-05-29 03:59","1.7"
"MÓVIL 7MA","2019-05-29 02:00","2019-05-29 02:59","1.9"
"MÓVIL 7MA","2019-05-29 01:00","2019-05-29 01:59","1.8"
"MÓVIL 7MA","2019-05-29 00:00","2019-05-29 00:59","1.9"
"MÓVIL 7MA","2019-05-28 23:00","2019-05-28 23:59","2.0"
"MÓVIL 7MA","2019-05-28 22:00","2019-05-28 22:59","1.8"
"MÓVIL 7MA","2019-05-28 21:00","2019-05-28 21:59","2.0"
"MÓVIL 7MA","2019-05-28 20:00","2019-05-28 20:59","2.0"
"MÓVIL 7MA","2019-05-28 19:00","2019-05-28 19:59","1.9"
"MÓVIL 7MA","2019-05-28 18:00","2019-05-28 18:59","2.0"
"MÓVIL 7MA","2019-05-28 17:00","2019-05-28 17:59","1.9"
"MÓVIL 7MA","2019-05-28 16:00","2019-05-28 16:59","1.8"
"MÓVIL 7MA","2019-05-28 15:00","2019-05-28 15:59","2.1"
"MÓVIL 7MA","2019-05-28 14:00","2019-05-28 14:59","2.2"
"MÓVIL 7MA","2019-05-28 13:00","2019-05-28 13:59","2.0"
"MÓVIL 7MA","2019-05-28 12:00","2019-05-28 12:59","2.2"
"MÓVIL 7MA","2019-05-28 11:00","2019-05-28 11:59","2.2"
"MÓVIL 7MA","2019-05-28 10:00","2019-05-28 10:59","2.2"
"MÓVIL 7MA","2019-05-28 09:00","2019-05-28 09:59","2.1"
"MÓVIL 7MA","2019-05-28 08:00","2019-05-28 08:59","2.0"
"MÓVIL 7MA","2019-05-28 07:00","2019-05-28 07:59","2.0"
"MÓVIL 7MA","2019-05-28 06:00","2019-05-28 06:59","1.9"
"MÓVIL 7MA","2019-05-28 05:00","2019-05-28 05:59","1.8"
"MÓVIL 7MA","2019-05-28 04:00","2019-05-28 04:59","1.7"
"MÓVIL 7MA","2019-05-28 03:00","2019-05-28 03:59","1.7"
"MÓVIL 7MA","2019-05-28 02:00","2019-05-28 02:59","1.7"
"MÓVIL 7MA","2019-05-28 01:00","2019-05-28 01:59","1.8"
"MÓVIL 7MA","2019-05-28 00:00","2019-05-28 00:59","1.7"
"MÓVIL 7MA","2019-05-27 23:00","2019-05-27 23:59","1.8"
"MÓVIL 7MA","2019-05-27 22:00","2019-05-27 22:59","1.8"
"MÓVIL 7MA","2019-05-27 21:00","2019-05-27 21:59","1.8"
"MÓVIL 7MA","2019-05-27 20:00","2019-05-27 20:59","1.9"
"MÓVIL 7MA","2019-05-27 19:00","2019-05-27 19:59","2.1"
"MÓVIL 7MA","2019-05-27 18:00","2019-05-27 18:59","2.1"
"MÓVIL 7MA","2019-05-27 17:00","2019-05-27 17:59","2.1"
"MÓVIL 7MA","2019-05-27 16:00","2019-05-27 16:59","2.1"
"MÓVIL 7MA","2019-05-27 15:00","2019-05-27 15:59","2.1"
"MÓVIL 7MA","2019-05-27 14:00","2019-05-27 14:59","2.1"
"MÓVIL 7MA","2019-05-27 13:00","2019-05-27 13:59","2.1"
"MÓVIL 7MA","2019-05-27 12:00","2019-05-27 12:59","1.9"
"MÓVIL 7MA","2019-05-27 11:00","2019-05-27 11:59","2.6"
"MÓVIL 7MA","2019-05-27 10:00","2019-05-27 10:59","2.5"
"MÓVIL 7MA","2019-05-27 09:00","2019-05-27 09:59","2.3"
"MÓVIL 7MA","2019-05-27 08:00","2019-05-27 08:59","2.0"
"MÓVIL 7MA","2019-05-27 07:00","2019-05-27 07:59","2.2"
"MÓVIL 7MA","2019-05-27 06:00","2019-05-27 06:59","1.9"
"MÓVIL 7MA","2019-05-27 05:00","2019-05-27 05:59","1.7"
"MÓVIL 7MA","2019-05-27 04:00","2019-05-27 04:59","1.6"
"MÓVIL 7MA","2019-05-27 03:00","2019-05-27 03:59","1.6"
"MÓVIL 7MA","2019-05-27 02:00","2019-05-27 02:59","1.7"
"MÓVIL 7MA","2019-05-27 01:00","2019-05-27 01:59","1.7"
"MÓVIL 7MA","2019-05-27 00:00","2019-05-27 00:59","1.7"
"MÓVIL 7MA","2019-05-26 23:00","2019-05-26 23:59","1.7"
"MÓVIL 7MA","2019-05-26 22:00","2019-05-26 22:59","1.9"
"MÓVIL 7MA","2019-05-26 21:00","2019-05-26 21:59","2.0"
"MÓVIL 7MA","2019-05-26 20:00","2019-05-26 20:59","2.1"
"MÓVIL 7MA","2019-05-26 19:00","2019-05-26 19:59","2.1"
"MÓVIL 7MA","2019-05-26 18:00","2019-05-26 18:59","2.0"
"MÓVIL 7MA","2019-05-26 17:00","2019-05-26 17:59","2.1"
"MÓVIL 7MA","2019-05-26 16:00","2019-05-26 16:59","2.2"
